StepCounter, Dynamics, ConfDynamics, NConDynamics,  Zeros,  Ones, ConfZeros, NConfZeros, ConfOnes, NConfOnes, RealRatioA, RealRatioB, Stress, ConfStress, NConStress, frameRate, NofClusters, MnClustersSize, MaxClustersSize, MinClustersSize, MnClustersDiam, MaxClustersDiam, MinClustersDiam, MnClustersBRat, MaxClustersBRat, MinClustersBRat, RatioA, RatioB, Noise, MaxStrengh, Distribution, Bias, N, Repetition, from, Walk1D
100,3.56E-04,0,0.006849315,5327,298,5325,2,8,290,0.202844444,0.051911111,0.0984,0.052409526,0.93835616,100.04439,28,192.7857143,5327,2,3.123623707,52.3259,1,0.966008743,1,0.19110194,0.2,0.05,0,100,0,0,75,34,100, 0.0++0.05=0.501(1)
0,0,0,0,4489,1136,4239,250,1086,50,0.201955556,0.053333333,0.32062224,0.3212911,0.30875,91.58255,216,23.94444444,4482,2,1.905402754,52.3259,1,0.997656056,1,0.59370816,0.2,0.05,0,100,0,0,75,35,100, 0.0++0.05=0.501(1)
100,0,0,0,5312,313,5312,0,13,300,0.201955556,0.053333333,0.10204444,0.05483568,0.94,98.808556,29,185.8275862,5311,2,3.130325745,52.3259,1,0.967788823,1,0.19920918,0.2,0.05,0,100,0,0,75,35,100, 0.0++0.05=0.501(1)
0,0,0,0,4488,1137,4230,258,1076,61,0.202133333,0.056711111,0.3216,0.3223709,0.30877742,91.96509,233,22.18454936,4475,2,1.794092465,52.3259,1,0.997168067,1,0.58301675,0.2,0.05,0,100,0,0,75,36,100, 0.0++0.05=0.501(1)
100,3.56E-04,0,0.006269592,5299,326,5298,1,8,318,0.202133333,0.056711111,0.10577778,0.056728233,0.9216301,100.30354,34,158.4705882,5298,2,2.926574072,52.3259,1,0.976506118,1,0.20120801,0.2,0.05,0,100,0,0,75,36,100, 0.0++0.05=0.501(1)
0,0,0,0,4505,1120,4291,214,1079,41,0.199111111,0.045333333,0.3184889,0.31904095,0.30686274,92.38394,212,24.22641509,4497,2,1.836033402,52.3259,1,0.99553329,1,0.5863909,0.2,0.05,0,100,0,0,75,37,100, 0.0++0.05=0.501(1)
100,0,0,0,5370,255,5370,0,0,255,0.199111111,0.045333333,0.08631111,0.04520484,0.9519608,100.86723,28,193.75,5370,2,2.847861235,52.3259,1,0.970291301,1,0.16815643,0.2,0.05,0,100,0,0,75,37,100, 0.0++0.05=0.501(1)
0,0,0,0,4528,1097,4274,254,1036,61,0.195022222,0.056,0.31431112,0.31370056,0.32460317,92.53746,214,24.08411215,4521,2,1.78473141,52.3259,1,0.99709745,1,0.57885426,0.2,0.05,0,100,0,0,75,38,100, 0.0++0.05=0.501(1)
100,7.11E-04,0,0.012698413,5310,315,5309,1,1,314,0.195022222,0.056,0.105511114,0.05588512,0.9420635,100.17651,30,179.1666667,5310,2,2.821101224,52.3259,1,0.973521657,1,0.20564972,0.2,0.05,0,100,0,0,75,38,100, 0.0++0.05=0.501(1)
0,0,0,0,4550,1075,4327,223,1012,63,0.191111111,0.050844444,0.30977777,0.30818036,0.3395979,91.82194,212,24.28301887,4541,2,1.716502957,52.3259,1,0.997576776,1,0.57718563,0.2,0.05,0,100,0,0,75,39,100, 0.0++0.05=0.501(1)
100,5.33E-04,0,0.01048951,5330,295,5328,2,11,284,0.191111111,0.050844444,0.096088886,0.05103952,0.9370629,100.08449,24,224.8333333,5330,2,3.494819894,52.3259,1,0.961108046,1,0.18424015,0.2,0.05,0,100,0,0,75,39,100, 0.0++0.05=0.501(1)
0,0,0,0,4503,1122,4263,240,1063,59,0.199466667,0.053155556,0.3190222,0.3194001,0.31229097,92.108475,229,22.62008734,4498,2,1.771120663,52.3259,1,0.997091866,1,0.58403736,0.2,0.05,0,100,0,0,75,40,100, 0.0++0.05=0.501(1)
100,0,0,0,5326,299,5326,0,0,299,0.199466667,0.053155556,0.10062222,0.053135563,0.9464883,100.71867,29,185.6551724,5326,2,2.81862464,52.3259,1,0.972328331,1,0.1975216,0.2,0.05,0,100,0,0,75,40,100, 0.0++0.05=0.501(1)
0,0,0,0,4512,1113,4296,216,1064,49,0.197866667,0.047111111,0.31208888,0.31219682,0.30990565,92.28174,234,22.26068376,4501,2,1.804530844,52.3259,1,0.996198415,1,0.5687625,0.2,0.05,0,100,0,0,75,41,100, 0.0++0.05=0.501(1)
100,1.78E-04,0,0.003773585,5356,269,5355,1,5,264,0.197866667,0.047111111,0.09031111,0.047714554,0.9518868,100.04579,25,216.56,5356,2,3.239047303,52.3259,1,0.961320816,1,0.17587753,0.2,0.05,0,100,0,0,75,41,100, 0.0++0.05=0.501(1)
0,0,0,0,4515,1110,4273,242,1052,58,0.197333333,0.053333333,0.31946668,0.31941316,0.32041666,91.67871,227,22.81057269,4510,2,1.744089275,52.3259,1,0.997473391,1,0.59312636,0.2,0.05,0,100,0,0,75,42,100, 0.0++0.05=0.501(1)
100,0,0,0,5324,301,5324,0,1,300,0.197333333,0.053333333,0.10062222,0.053215962,0.94208336,99.940254,30,179.6666667,5324,2,2.866091839,52.3259,1,0.973196844,1,0.19590533,0.2,0.05,0,100,0,0,75,42,100, 0.0++0.05=0.501(1)
0,0,0,0,4546,1079,4306,240,1021,58,0.191822222,0.052977778,0.31226668,0.31281677,0.3024329,92.909805,215,23.94418605,4541,2,1.710888541,52.3259,1,0.997375115,1,0.57850695,0.2,0.05,0,100,0,0,75,43,100, 0.0++0.05=0.501(1)
100,0,0,0,5327,298,5327,0,0,298,0.191822222,0.052977778,0.101333335,0.053501032,0.95637584,101.08478,29,185.6896552,5327,2,2.798425107,52.3259,1,0.972417677,1,0.20011264,0.2,0.05,0,100,0,0,75,43,100, 0.0++0.05=0.501(1)
0,0,0,0,4461,1164,4243,218,1098,66,0.206933333,0.050488889,0.32453334,0.32388598,0.33670774,92.32346,235,22.03404255,4448,2,1.830464003,52.3259,1,0.997031554,1,0.5881295,0.2,0.05,0,100,0,0,75,44,100, 0.0++0.05=0.501(1)
100,0,0,0,5323,302,5322,1,19,283,0.206933333,0.050488889,0.09706666,0.0521906,0.94102114,100.01483,31,174.3870968,5323,2,2.952026248,52.3259,1,0.966470685,1,0.18786399,0.2,0.05,0,100,0,0,75,44,100, 0.0++0.05=0.501(1)
0,0,0,0,4503,1122,4271,232,1065,57,0.199466667,0.051377778,0.31928888,0.3200197,0.30579585,91.52227,222,23.17567568,4490,2,1.76142231,52.3259,1,0.996235028,1,0.5884187,0.2,0.05,0,100,0,0,75,45,100, 0.0++0.05=0.501(1)
100,0,0,0,5330,295,5330,0,6,289,0.199466667,0.051377778,0.0984,0.052356634,0.9485294,99.90261,22,244.6818182,5330,2,3.598822404,52.3259,1,0.957613423,1,0.19249532,0.2,0.05,0,100,0,0,75,45,100, 0.0++0.05=0.501(1)
0,0,0,0,4509,1116,4310,199,1051,65,0.1984,0.046933333,0.31973332,0.31782782,0.35842803,92.45726,208,24.60096154,4495,2,1.81725013,52.3259,1,0.996269181,1,0.5906563,0.2,0.05,0,100,0,0,75,46,100, 0.0++0.05=0.501(1)
100,0,0,0,5361,264,5361,0,0,264,0.1984,0.046933333,0.09004445,0.047239322,0.9592803,100.04544,22,245.6363636,5361,2,3.35182339,52.3259,1,0.962557867,1,0.17627308,0.2,0.05,0,100,0,0,75,46,100, 0.0++0.05=0.501(1)
0,0,0,0,4472,1153,4273,199,1080,73,0.204977778,0.048355556,0.32657778,0.32404727,0.3763787,92.11053,246,21.04471545,4464,2,1.71931533,52.3259,1,0.996998104,1,0.6043907,0.2,0.05,0,100,0,0,75,47,100, 0.0++0.05=0.501(1)
100,8.89E-04,0,0.018382354,5349,276,5347,2,6,270,0.204977778,0.048355556,0.092,0.048594248,0.9462316,127.19227,23,234.8695652,5349,2,3.454304633,52.3259,1,0.959388319,1,0.17704244,0.2,0.05,0,100,0,0,75,47,100, 0.0++0.05=0.501(1)
0,0,0,0,4514,1111,4313,201,1063,48,0.197511111,0.044266667,0.31662223,0.31740606,0.2996988,113.96556,229,22.5720524,4510,2,1.704256752,52.3259,1,0.998173878,1,0.58181816,0.2,0.05,0,100,0,0,75,48,100, 0.0++0.05=0.501(1)
100,0,0,0,5376,249,5376,0,0,249,0.197511111,0.044266667,0.084,0.043945312,0.9487952,100.8083,26,208.8076923,5376,2,3.066927483,52.3259,1,0.967870021,1,0.16462053,0.2,0.05,0,100,0,0,75,48,100, 0.0++0.05=0.501(1)
0,0,0,0,4426,1199,4211,215,1136,63,0.213155556,0.049422222,0.3393778,0.3388115,0.3502698,92.759735,232,22.07758621,4422,2,1.794178704,52.3259,1,0.994653274,1,0.6270918,0.2,0.05,0,100,0,0,75,49,100, 0.0++0.05=0.501(1)
100,0,0,0,5339,286,5339,0,8,278,0.213155556,0.049422222,0.09555556,0.050963156,0.9532374,100.12095,27,200.1111111,5339,2,3.150543332,52.3259,1,0.9698931,1,0.18711369,0.2,0.05,0,100,0,0,75,49,100, 0.0++0.05=0.501(1)
0,0,0,0,4450,1175,4241,209,1112,63,0.208888889,0.048355556,0.33191112,0.331006,0.34972426,91.89411,243,21.26748971,4440,2,1.757642024,52.3259,1,0.998390984,1,0.609009,0.2,0.05,0,100,0,0,75,50,100, 0.0++0.05=0.501(1)
100,0,0,0,5353,272,5353,0,0,272,0.208888889,0.048355556,0.09182222,0.048243977,0.9494485,99.86316,20,269.8,5353,2,3.728098452,52.3259,1,0.958920231,1,0.17840463,0.2,0.05,0,100,0,0,75,50,100, 0.0++0.05=0.501(1)
0,0,0,0,4505,1120,4292,213,1063,57,0.199111111,0.048,0.32088888,0.3213819,0.31111112,92.79915,229,22.55458515,4500,2,1.737501681,52.3259,1,0.997501213,1,0.59444445,0.2,0.05,0,100,0,0,75,51,100, 0.0++0.05=0.501(1)
100,1.78E-04,0,0.003703704,5351,274,5350,1,5,269,0.199111111,0.048,0.09093333,0.048085902,0.94074076,100.06322,25,216.52,5351,2,3.348598061,52.3259,1,0.967079051,1,0.17697626,0.2,0.05,0,100,0,0,75,51,100, 0.0++0.05=0.501(1)
0,0,0,0,4458,1167,4224,234,1096,71,0.207466667,0.054222222,0.32986668,0.32911184,0.34303278,91.3536,247,20.94331984,4452,2,1.701647601,52.3259,1,0.996292164,1,0.6091644,0.2,0.05,0,100,0,0,75,52,100, 0.0++0.05=0.501(1)
100,0,0,0,5315,310,5315,0,5,305,0.207466667,0.054222222,0.10177778,0.054158833,0.93237704,100.74456,39,138.7179487,5315,2,2.610712868,52.3259,1,0.979405167,1,0.1968015,0.2,0.05,0,100,0,0,75,52,100, 0.0++0.05=0.501(1)
0,0,0,0,4501,1124,4266,235,1055,69,0.199822222,0.054044444,0.31973332,0.31977072,0.31907895,92.81909,227,22.72246696,4492,2,1.741631779,52.3259,1,0.996413845,1,0.5863758,0.2,0.05,0,100,0,0,75,53,100, 0.0++0.05=0.501(1)
100,1.78E-04,0,0.003289474,5317,308,5315,2,6,302,0.199822222,0.054044444,0.101955555,0.05421913,0.9375,100.056175,38,142.2105263,5317,2,2.525444404,52.3259,1,0.978866199,1,0.19691555,0.2,0.05,0,100,0,0,75,53,100, 0.0++0.05=0.501(1)
0,0,0,0,4497,1128,4282,215,1059,69,0.200533333,0.050488889,0.32284445,0.3216626,0.34507042,92.70643,239,21.62343096,4487,2,1.694632853,52.3259,1,0.997419551,1,0.5943838,0.2,0.05,0,100,0,0,75,54,100, 0.0++0.05=0.501(1)
100,0,0,0,5337,288,5337,0,4,284,0.200533333,0.050488889,0.09635556,0.051043812,0.9485035,100.05302,25,215.76,5337,2,3.192184386,52.3259,1,0.967509837,1,0.18774593,0.2,0.05,0,100,0,0,75,54,100, 0.0++0.05=0.501(1)
0,0,0,0,4529,1096,4288,241,1054,42,0.194844444,0.050311111,0.31404445,0.31493354,0.29726148,91.46088,205,24.97560976,4512,2,1.797520631,52.3259,1,0.997954506,1,0.58067375,0.2,0.05,0,100,0,0,75,55,100, 0.0++0.05=0.501(1)
100,5.33E-04,0,0.010600707,5340,285,5338,2,4,281,0.194844444,0.050311111,0.095644444,0.05047267,0.9483216,102.28033,23,234.4782609,5340,2,3.428835656,52.3259,1,0.964655594,1,0.18707865,0.2,0.05,0,100,0,0,75,55,100, 0.0++0.05=0.501(1)
0,0,0,0,4512,1113,4265,247,1059,54,0.197866667,0.053511111,0.3168,0.3165383,0.32142857,93.297585,213,24.1314554,4502,2,1.798756617,52.3259,1,0.997535553,1,0.5861839,0.2,0.05,0,100,0,0,75,56,100, 0.0++0.05=0.501(1)
100,0,0,0,5318,307,5318,0,6,301,0.197866667,0.053511111,0.10204444,0.05437641,0.94518274,100.382195,30,179.5333333,5318,2,2.891337152,52.3259,1,0.964977435,1,0.19932306,0.2,0.05,0,100,0,0,75,56,100, 0.0++0.05=0.501(1)
0,0,0,0,4497,1128,4267,230,1071,57,0.200533333,0.051022222,0.32142222,0.32078964,0.33318815,91.66699,237,21.77637131,4480,2,1.704248729,52.3259,1,0.997730184,1,0.5870536,0.2,0.05,0,100,0,0,75,57,100, 0.0++0.05=0.501(1)
100,0,0,0,5334,291,5334,0,4,287,0.200533333,0.051022222,0.0984,0.05221993,0.95731705,100.440125,24,224.3333333,5334,2,3.228674114,52.3259,1,0.966410449,1,0.19385077,0.2,0.05,0,100,0,0,75,57,100, 0.0++0.05=0.501(1)
0,0,0,0,4436,1189,4217,219,1134,55,0.211377778,0.048711111,0.3327111,0.3327649,0.3316606,92.786095,233,22.1416309,4425,2,1.869263487,52.3259,1,0.997168577,1,0.6081356,0.2,0.05,0,100,0,0,75,58,100, 0.0++0.05=0.501(1)
100,0,0,0,5351,274,5351,0,0,274,0.211377778,0.048711111,0.09262222,0.04868249,0.9507299,100.77159,24,225.0833333,5351,2,3.266266505,52.3259,1,0.965933159,1,0.18239582,0.2,0.05,0,100,0,0,75,58,100, 0.0++0.05=0.501(1)
0,0,0,0,4490,1135,4257,233,1083,52,0.201777778,0.050666667,0.3249778,0.32558522,0.3135965,92.7668,232,22.18534483,4483,2,1.716918181,52.3259,1,0.996672519,1,0.59469104,0.2,0.05,0,100,0,0,75,59,100, 0.0++0.05=0.501(1)
100,5.33E-04,0,0.010526316,5333,292,5333,0,7,285,0.201777778,0.050666667,0.097333334,0.051802434,0.9504386,99.96468,23,234.2608696,5333,2,3.459501811,52.3259,1,0.960424428,1,0.18976186,0.2,0.05,0,100,0,0,75,59,100, 0.0++0.05=0.501(1)
0,0,0,0,4497,1128,4283,214,1073,55,0.200533333,0.047822222,0.31866667,0.31831124,0.3257435,91.65854,222,23.22072072,4483,2,1.803376144,52.3259,1,0.998152178,1,0.5897836,0.2,0.05,0,100,0,0,75,60,100, 0.0++0.05=0.501(1)
100,0,0,0,5349,276,5349,0,7,269,0.200533333,0.047822222,0.09164444,0.048590366,0.9488848,99.97326,24,225.2916667,5349,2,3.335028236,52.3259,1,0.962031279,1,0.17965975,0.2,0.05,0,100,0,0,75,60,100, 0.0++0.05=0.501(1)
0,0,0,0,4496,1129,4283,213,1075,54,0.200711111,0.047466667,0.3200889,0.31989548,0.32397005,92.17597,213,24.0657277,4488,2,1.805987786,52.3259,1,0.998067879,1,0.5884581,0.2,0.05,0,100,0,0,75,61,100, 0.0++0.05=0.501(1)
100,0,0,0,5353,272,5353,0,5,267,0.200711111,0.047466667,0.09217778,0.048828855,0.96207863,100.09358,17,317.1764706,5353,2,4.199435066,52.3259,1,0.942086716,1,0.18214086,0.2,0.05,0,100,0,0,75,61,100, 0.0++0.05=0.501(1)
0,0,0,0,4514,1111,4266,248,1059,52,0.197511111,0.053333333,0.31706667,0.31776994,0.30458334,92.45583,197,25.93908629,4503,2,1.871646516,52.3259,1,0.997510241,1,0.580946,0.2,0.05,0,100,0,0,75,62,100, 0.0++0.05=0.501(1)
100,0,0,0,5311,314,5310,1,15,299,0.197511111,0.053333333,0.101955555,0.054906104,0.9370833,101.38555,32,168.625,5311,2,2.895400044,52.3259,1,0.968354528,1,0.19845603,0.2,0.05,0,100,0,0,75,62,100, 0.0++0.05=0.501(1)
0,0,0,0,4463,1162,4219,244,1112,50,0.206577778,0.052266667,0.32933334,0.330332,0.3112245,93.59468,242,21.30991736,4457,2,1.685345676,52.3259,1,0.996965388,1,0.60848105,0.2,0.05,0,100,0,0,75,63,100, 0.0++0.05=0.501(1)
100,0,0,0,5325,300,5325,0,6,294,0.206577778,0.052266667,0.10053334,0.053484336,0.95365644,100.24668,26,207.1153846,5325,2,3.144610744,52.3259,1,0.964863369,1,0.19755869,0.2,0.05,0,100,0,0,75,63,100, 0.0++0.05=0.501(1)
0,0,0,0,4507,1118,4285,222,1056,62,0.198755556,0.050488889,0.31768888,0.3173797,0.32350352,92.58948,219,23.5890411,4496,2,1.852578794,52.3259,1,0.997722312,1,0.58451957,0.2,0.05,0,100,0,0,75,64,100, 0.0++0.05=0.501(1)
100,8.89E-04,0,0.017605634,5331,294,5330,1,11,283,0.198755556,0.050488889,0.097155556,0.051862948,0.9489437,99.98901,23,234.3043478,5331,2,3.48554436,52.3259,1,0.952901332,1,0.1894579,0.2,0.05,0,100,0,0,75,64,100, 0.0++0.05=0.501(1)
0,0,0,0,4511,1114,4290,221,1058,56,0.198044444,0.049244444,0.31431112,0.31500092,0.3009928,91.74407,221,23.33484163,4497,2,1.778894937,52.3259,1,0.995353812,1,0.5743829,0.2,0.05,0,100,0,0,75,65,100, 0.0++0.05=0.501(1)
100,0,0,0,5348,277,5347,1,1,276,0.198044444,0.049244444,0.09351111,0.04915389,0.94990975,100.01607,21,256.7619048,5348,2,3.550882936,52.3259,1,0.960955586,1,0.18006732,0.2,0.05,0,100,0,0,75,65,100, 0.0++0.05=0.501(1)
0,0,0,0,4485,1140,4244,241,1087,53,0.202666667,0.052266667,0.32266667,0.32360253,0.3056973,91.47009,238,21.72268908,4475,2,1.720303754,52.3259,1,0.996328191,1,0.5939665,0.2,0.05,0,100,0,0,75,66,100, 0.0++0.05=0.501(1)
100,0,0,0,5331,294,5331,0,0,294,0.202666667,0.052266667,0.1,0.052757457,0.9566327,99.98687,23,234,5331,2,3.423079102,52.3259,1,0.965093424,1,0.19714876,0.2,0.05,0,100,0,0,75,66,100, 0.0++0.05=0.501(1)
0,0,0,0,4492,1133,4237,255,1064,69,0.201422222,0.0576,0.3216889,0.3204584,0.34182099,92.01782,223,23.09865471,4484,2,1.776901298,52.3259,1,0.997620338,1,0.59433544,0.2,0.05,0,100,0,0,75,67,100, 0.0++0.05=0.501(1)
100,1.78E-04,0,0.00308642,5282,343,5282,0,19,324,0.201422222,0.0576,0.10995556,0.059493493,0.935571,101.156906,31,173.4516129,5282,2,3.136640822,52.3259,1,0.968124244,1,0.21185157,0.2,0.05,0,100,0,0,75,67,100, 0.0++0.05=0.501(1)
0,0,0,0,4506,1119,4287,219,1056,63,0.198933333,0.050133333,0.32142222,0.32034907,0.34175533,93.94133,230,22.42608696,4499,2,1.70440706,52.3259,1,0.997606508,1,0.5923539,0.2,0.05,0,100,0,0,75,68,100, 0.0++0.05=0.501(1)
100,0,0,0,5332,293,5332,0,11,282,0.198933333,0.050133333,0.09644444,0.05146921,0.9485816,100.01678,29,186.3793103,5332,2,3.037906486,52.3259,1,0.961367829,1,0.18735933,0.2,0.05,0,100,0,0,75,68,100, 0.0++0.05=0.501(1)
0,0,0,0,4542,1083,4320,222,1030,53,0.192533333,0.048888889,0.31217778,0.3128271,0.29954547,91.79296,212,24.34433962,4534,2,1.79107823,52.3259,1,0.996380936,1,0.57763565,0.2,0.05,0,100,0,0,75,69,100, 0.0++0.05=0.501(1)
100,0,0,0,5344,281,5344,0,6,275,0.192533333,0.048888889,0.09368889,0.04978972,0.94772726,100.00644,26,207.9615385,5344,2,3.22350701,52.3259,1,0.968577269,1,0.18300898,0.2,0.05,0,100,0,0,75,69,100, 0.0++0.05=0.501(1)
0,0,0,0,4536,1089,4319,217,1040,49,0.1936,0.047288889,0.3129778,0.31302482,0.31203008,92.27161,230,22.50434783,4529,2,1.692725551,52.3259,1,0.996670923,1,0.57716936,0.2,0.05,0,100,0,0,75,70,100, 0.0++0.05=0.501(1)
100,0,0,0,5357,268,5357,0,2,266,0.1936,0.047288889,0.08906667,0.0469304,0.9379699,100.261375,28,193.5714286,5357,2,2.999384114,52.3259,1,0.963216353,1,0.17005786,0.2,0.05,0,100,0,0,75,70,100, 0.0++0.05=0.501(1)
0,0,0,0,4525,1100,4301,224,1047,53,0.195555556,0.049244444,0.31075555,0.31105086,0.30505416,92.91747,204,25.25980392,4519,2,1.851280069,52.3259,1,0.996646314,1,0.56981635,0.2,0.05,0,100,0,0,75,71,100, 0.0++0.05=0.501(1)
100,1.78E-04,0,0.003610108,5331,294,5331,0,17,277,0.195555556,0.049244444,0.096088886,0.051678196,0.9535199,99.920586,23,234.6956522,5331,2,3.618495464,52.3259,1,0.953543782,1,0.18908273,0.2,0.05,0,100,0,0,75,71,100, 0.0++0.05=0.501(1)
0,0,0,0,4486,1139,4283,203,1085,54,0.202488889,0.045688889,0.32213333,0.32162815,0.33268481,91.905304,228,22.64912281,4473,2,1.813269843,52.3259,1,0.997801001,1,0.5895372,0.2,0.05,0,100,0,0,75,72,100, 0.0++0.05=0.501(1)
100,0,0,0,5367,258,5367,0,1,257,0.202488889,0.045688889,0.08808889,0.046246275,0.96206224,99.95827,17,317.8235294,5367,2,4.185548712,52.3259,1,0.95135852,1,0.17309484,0.2,0.05,0,100,0,0,75,72,100, 0.0++0.05=0.501(1)
0,0,0,0,4490,1135,4257,233,1084,51,0.201777778,0.050488889,0.32435554,0.32482213,0.315581,92.3119,221,23.19457014,4479,2,1.74892515,52.3259,1,0.997687886,1,0.60013396,0.2,0.05,0,100,0,0,75,73,100, 0.0++0.05=0.501(1)
100,3.56E-04,0,0.007042253,5343,282,5341,2,0,282,0.201777778,0.050488889,0.095022224,0.049850214,0.9445422,97.35532,30,180.0666667,5343,2,2.724670486,52.3259,1,0.972793063,1,0.18379188,0.2,0.05,0,100,0,0,75,73,100, 0.0++0.05=0.501(1)
0,0,0,0,4560,1065,4303,257,1007,58,0.189333333,0.056,0.30906665,0.3088512,0.31269842,89.67944,209,24.67464115,4556,2,1.7564021,52.3259,1,0.9975786,1,0.57726073,0.2,0.05,0,100,0,0,75,74,100, 0.0++0.05=0.501(1)
100,3.56E-04,0,0.006349206,5311,314,5310,1,0,314,0.189333333,0.056,0.10524444,0.055649716,0.9412698,100.68356,26,206.4615385,5311,2,3.13947939,52.3259,1,0.969432093,1,0.20523442,0.2,0.05,0,100,0,0,75,74,100, 0.0++0.05=0.501(1)
0,0,0,0,4506,1119,4261,245,1054,65,0.198933333,0.055111111,0.31857777,0.3185795,0.31854838,92.05448,227,22.74008811,4497,2,1.731821316,52.3259,1,0.996805856,1,0.5908383,0.2,0.05,0,100,0,0,75,75,100, 0.0++0.05=0.501(1)
100,0,0,0,5305,320,5305,0,10,310,0.198933333,0.055111111,0.105333336,0.056491062,0.94274193,100.26616,31,173.5483871,5305,2,2.897004331,52.3259,1,0.969346303,1,0.20358153,0.2,0.05,0,100,0,0,75,75,100, 0.0++0.05=0.501(1)
0,0,0,0,4484,1141,4220,264,1092,49,0.202844444,0.055644444,0.32097778,0.32224208,0.29952076,92.07677,226,22.69911504,4467,2,1.726666598,52.3259,1,0.996900699,1,0.59122455,0.2,0.05,0,100,0,0,75,76,100, 0.0++0.05=0.501(1)
100,0,0,0,5301,324,5301,0,11,313,0.202844444,0.055644444,0.107822224,0.057817206,0.95646966,100.142944,24,223.25,5301,2,3.283251544,52.3259,1,0.957592061,1,0.21297868,0.2,0.05,0,100,0,0,75,76,100, 0.0++0.05=0.501(1)
0,0,0,0,4448,1177,4231,217,1110,67,0.209244444,0.050488889,0.3376,0.33685172,0.35167253,92.72963,234,21.81623932,4438,2,1.720971722,52.3259,1,0.997676759,1,0.6230284,0.2,0.05,0,100,0,0,75,77,100, 0.0++0.05=0.501(1)
100,0,0,0,5335,290,5335,0,6,284,0.209244444,0.050488889,0.09582222,0.050926793,0.94014084,100.010574,18,298.8888889,5335,2,4.067347255,52.3259,1,0.937599608,1,0.18631677,0.2,0.05,0,100,0,0,75,77,100, 0.0++0.05=0.501(1)
0,0,0,0,4474,1151,4263,211,1088,63,0.204622222,0.048711111,0.32906666,0.3291441,0.32755473,92.2993,220,23.23636364,4465,2,1.748675546,52.3259,1,0.996960931,1,0.60918254,0.2,0.05,0,100,0,0,75,78,100, 0.0++0.05=0.501(1)
100,0,0,0,5351,274,5351,0,0,274,0.204622222,0.048711111,0.092533335,0.04863577,0.94981754,99.975586,24,225.0833333,5351,2,3.249007607,52.3259,1,0.965925372,1,0.18220893,0.2,0.05,0,100,0,0,75,78,100, 0.0++0.05=0.501(1)
0,0,0,0,4544,1081,4339,205,1029,52,0.192177778,0.045688889,0.31306666,0.31226712,0.32976654,91.18649,227,22.83259912,4542,2,1.668321722,52.3259,1,0.99674584,1,0.5863056,0.2,0.05,0,100,0,0,75,79,100, 0.0++0.05=0.501(1)
100,0,0,0,5368,257,5368,0,0,257,0.192177778,0.045688889,0.088355556,0.046292845,0.9669261,101.19983,17,317.7058824,5368,2,4.043536151,52.3259,1,0.951466205,1,0.17492549,0.2,0.05,0,100,0,0,75,79,100, 0.0++0.05=0.501(1)
0,0,0,0,4499,1126,4287,212,1080,46,0.200177778,0.045866667,0.3168,0.31800818,0.29166666,93.95947,213,24.24882629,4487,2,1.930494768,52.3259,1,0.997053297,1,0.5834633,0.2,0.05,0,100,0,0,75,80,100, 0.0++0.05=0.501(1)
100,0,0,0,5367,258,5367,0,0,258,0.200177778,0.045866667,0.08693333,0.045556176,0.9476744,100.11365,19,284.5263158,5367,2,3.76676535,52.3259,1,0.956302158,1,0.169741,0.2,0.05,0,100,0,0,75,80,100, 0.0++0.05=0.501(1)
0,0,0,0,4482,1143,4257,225,1072,71,0.2032,0.052622222,0.32151112,0.32107338,0.3293919,91.9964,216,23.8287037,4472,2,1.837939389,52.3259,1,0.996890366,1,0.59347045,0.2,0.05,0,100,0,0,75,81,100, 0.0++0.05=0.501(1)
100,0,0,0,5329,296,5329,0,0,296,0.2032,0.052622222,0.100266665,0.052917995,0.9527027,99.98423,27,199.3703704,5329,2,2.953337577,52.3259,1,0.970267509,1,0.19722274,0.2,0.05,0,100,0,0,75,81,100, 0.0++0.05=0.501(1)
0,0,0,0,4539,1086,4319,220,1040,46,0.193066667,0.047288889,0.31315556,0.31405112,0.2951128,91.99257,208,24.67788462,4531,2,1.763411186,52.3259,1,0.997387256,1,0.58154935,0.2,0.05,0,100,0,0,75,82,100, 0.0++0.05=0.501(1)
100,0,0,0,5360,265,5359,1,0,265,0.193066667,0.047288889,0.08871111,0.046463892,0.9398496,100.09602,33,164.5151515,5360,2,2.648193822,52.3259,1,0.974847354,1,0.16996269,0.2,0.05,0,100,0,0,75,82,100, 0.0++0.05=0.501(1)
0,0,0,0,4508,1117,4308,200,1072,45,0.198577778,0.043555556,0.31813332,0.31805298,0.31989795,92.63589,224,23.13839286,4501,2,1.810063791,52.3259,1,0.998153188,1,0.58631414,0.2,0.05,0,100,0,0,75,83,100, 0.0++0.05=0.501(1)
100,0,0,0,5380,245,5380,0,0,245,0.198577778,0.043555556,0.08248889,0.043122675,0.94693875,99.47751,24,226.2916667,5380,2,3.266266505,52.3259,1,0.964986059,1,0.15966542,0.2,0.05,0,100,0,0,75,83,100, 0.0++0.05=0.501(1)
0,0,0,0,4514,1111,4312,202,1059,52,0.197511111,0.045155556,0.31262222,0.312628,0.3125,91.453735,201,25.55223881,4502,2,1.896922617,52.3259,1,0.996050696,1,0.5728565,0.2,0.05,0,100,0,0,75,84,100, 0.0++0.05=0.501(1)
