StepCounter, Dynamics, ConfDynamics, NConDynamics,  Zeros,  Ones, ConfZeros, NConfZeros, ConfOnes, NConfOnes, RealRatioA, RealRatioB, Stress, ConfStress, NConStress, frameRate, NofClusters, MnClustersSize, MaxClustersSize, MinClustersSize, MnClustersDiam, MaxClustersDiam, MinClustersDiam, MnClustersBRat, MaxClustersBRat, MinClustersBRat, RatioA, RatioB, Noise, MaxStrengh, Distribution, Bias, N, Repetition, from, Walk1D
0,0,0,0,3090,2535,2237,853,1840,695,0.450666667,0.2752,0.49475557,0.49445057,0.4955588,30.229704,374,14.03208556,483,2,4.383168645,48.270073,1,0.974592134,1,0.7222222,0.45,0.27,2,100,0,0,75,70,100, 0.0++0.01=0.501(2)
2000,0.14275555,0.06769684,0.3404393,2967,2658,2214,753,1863,795,0.450666667,0.2752,0.37537777,0.2719831,0.6476906,32.445812,144,36.4375,1853,2,4.488071536,52.3259,1,0.959425707,1,0.66459626,0.45,0.27,2,100,0,0,75,70,100, 0.0++0.01=0.501(2)
0,0,0,0,3018,2607,2221,797,1934,673,0.463466667,0.261333333,0.49466667,0.4941035,0.4962585,30.206915,367,14.4359673,651,2,4.286801807,45.80393,1,0.980147558,1,0.8055556,0.45,0.27,2,100,0,0,75,71,100, 0.0++0.01=0.501(2)
2000,0.12604444,0.056558363,0.32244897,3435,2190,2898,537,1257,933,0.463466667,0.261333333,0.36551112,0.26155233,0.65935373,33.131523,159,33.11949686,3141,2,3.611858213,52.3259,1,0.960735032,1,0.68513215,0.45,0.27,2,100,0,0,75,71,100, 0.0++0.01=0.501(2)
0,0,0,0,3065,2560,2239,826,1856,704,0.455111111,0.272,0.49697778,0.49676433,0.49754903,30.623331,381,13.90551181,933,2,4.080650082,52.3259,1,0.976014834,1,0.7741935,0.45,0.27,2,100,0,0,75,72,100, 0.0++0.01=0.501(2)
2000,0.1352889,0.05982906,0.3372549,2904,2721,2188,716,1907,814,0.455111111,0.272,0.37048888,0.2647436,0.6535131,32.421997,151,34.54966887,2269,2,3.903498725,52.3259,1,0.969765514,1,0.6616454,0.45,0.27,2,100,0,0,75,72,100, 0.0++0.01=0.501(2)
0,0,0,0,3073,2552,2234,839,1856,696,0.453688889,0.272888889,0.49377778,0.49070904,0.5019544,30.161816,369,14.30623306,717,2,4.130038143,52.3259,1,0.979274992,1,0.71428573,0.45,0.27,2,100,0,0,75,73,100, 0.0++0.01=0.501(2)
2000,0.13546667,0.06454768,0.32442996,2996,2629,2279,717,1811,818,0.453688889,0.272888889,0.37226668,0.26729828,0.6519544,32.86305,148,35.16891892,1401,2,3.997990785,52.3259,1,0.963222066,1,0.68165594,0.45,0.27,2,100,0,0,75,73,100, 0.0++0.01=0.501(2)
0,0,0,0,3028,2597,2206,822,1893,704,0.461688889,0.271288889,0.49564445,0.4942364,0.4994266,30.50792,412,12.83495146,834,2,3.998349944,52.3259,1,0.972398909,1,0.75,0.45,0.27,2,100,0,0,75,74,100, 0.0++0.01=0.501(2)
2000,0.13457778,0.054647475,0.34927917,3029,2596,2300,729,1799,797,0.461688889,0.271288889,0.3728889,0.26878506,0.6525229,32.516827,149,35.22147651,2048,2,3.504396372,52.3259,1,0.965670075,1,0.70214844,0.45,0.27,2,100,0,0,75,74,100, 0.0++0.01=0.501(2)
0,0,0,0,3067,2558,2256,811,1918,640,0.454755556,0.257955556,0.49493334,0.4940405,0.49750173,30.184088,395,13.31898734,476,2,4.120082937,46.227695,1,0.975946356,1,0.6666667,0.45,0.27,2,100,0,0,75,75,100, 0.0++0.01=0.501(2)
2000,0.12302222,0.058696695,0.30806342,3057,2568,2396,661,1778,790,0.454755556,0.257955556,0.3656889,0.263626,0.6592867,32.498173,144,36.28472222,2237,2,3.775152757,52.3259,1,0.964445767,1,0.6589595,0.45,0.27,2,100,0,0,75,75,100, 0.0++0.01=0.501(2)
0,0,0,0,3092,2533,2217,875,1847,686,0.450311111,0.277511111,0.4976,0.49778542,0.49711722,30.159256,381,13.80314961,488,2,4.324920427,42.544094,1,0.980881505,1,0.78571427,0.45,0.27,2,100,0,0,75,76,100, 0.0++0.01=0.501(2)
2000,0.12995556,0.06397638,0.30172965,3193,2432,2575,618,1489,943,0.450311111,0.277511111,0.37626666,0.26863927,0.65647024,33.128704,187,27.92513369,2743,2,3.161912423,52.3259,1,0.973899335,1,0.66,0.45,0.27,2,100,0,0,75,76,100, 0.0++0.01=0.501(2)
0,0,0,0,3084,2541,2227,857,1836,705,0.451733333,0.277688889,0.49688888,0.49772337,0.4947183,30.64052,380,13.72105263,510,2,4.356840184,52.3259,1,0.972532971,1,0.75,0.45,0.27,2,100,0,0,75,77,100, 0.0++0.01=0.501(2)
2000,0.13991112,0.061284766,0.3444302,3174,2451,2514,660,1549,902,0.451733333,0.277688889,0.38213333,0.27836573,0.65204865,32.39054,168,31.06547619,2765,2,3.952434277,52.3259,1,0.965553023,1,0.6865672,0.45,0.27,2,100,0,0,75,77,100, 0.0++0.01=0.501(2)
0,0,0,0,3136,2489,2283,853,1802,687,0.442488889,0.273777778,0.4904889,0.49005508,0.4916396,30.06711,381,13.76902887,452,2,4.264701611,46.227695,1,0.974033743,1,0.75,0.45,0.27,2,100,0,0,75,78,100, 0.0++0.01=0.501(2)
2000,0.12551111,0.055569157,0.31103897,3299,2326,2671,628,1414,912,0.442488889,0.273777778,0.37626666,0.27181762,0.65332794,32.4357,155,33.78709677,3028,2,3.905139622,52.3259,1,0.967692271,1,0.71103036,0.45,0.27,2,100,0,0,75,78,100, 0.0++0.01=0.501(2)
0,0,0,0,3039,2586,2212,827,1887,699,0.459733333,0.271288889,0.49422222,0.49390095,0.49508518,30.092573,373,14.13672922,373,2,4.226194545,41.725292,1,0.977545246,1,0.7619048,0.45,0.27,2,100,0,0,75,79,100, 0.0++0.01=0.501(2)
2000,0.13297778,0.06464992,0.31651375,3095,2530,2444,651,1655,875,0.459733333,0.271288889,0.37546667,0.27043182,0.6576016,32.726643,153,34.24183007,2553,2,4.100775729,52.3259,1,0.963515032,1,0.6851852,0.45,0.27,2,100,0,0,75,79,100, 0.0++0.01=0.501(2)
0,0,0,0,3091,2534,2247,844,1844,690,0.450488889,0.272711111,0.49795556,0.5004278,0.49136245,30.348795,377,13.95225464,359,2,4.451484935,47.010635,1,0.975250135,1,0.6666667,0.45,0.27,2,100,0,0,75,80,100, 0.0++0.01=0.501(2)
2000,0.14417778,0.06257639,0.3617992,3061,2564,2373,688,1718,846,0.450488889,0.272711111,0.37324443,0.2690968,0.6509941,32.46536,159,33,2379,2,4.224571488,52.3259,1,0.959423814,1,0.6122449,0.45,0.27,2,100,0,0,75,80,100, 0.0++0.01=0.501(2)
0,0,0,0,3071,2554,2239,832,1871,683,0.454044444,0.269333333,0.4984889,0.5002129,0.49381188,30.160696,383,13.73629243,1056,2,3.957794488,52.3259,1,0.978498783,1,0.8,0.45,0.27,2,100,0,0,75,81,100, 0.0++0.01=0.501(2)
2000,0.1271111,0.05328467,0.32739273,3062,2563,2402,660,1708,855,0.454044444,0.269333333,0.36817777,0.2622871,0.6554455,33.323627,148,35.41891892,2634,2,3.986336645,52.3259,1,0.966065578,1,0.64615387,0.45,0.27,2,100,0,0,75,81,100, 0.0++0.01=0.501(2)
0,0,0,0,3157,2468,2286,871,1806,662,0.438755556,0.272533333,0.48782223,0.48817816,0.48687214,30.841597,359,14.69359331,404,2,4.277026947,43.266617,1,0.979037321,1,0.71428573,0.45,0.27,2,100,0,0,75,82,100, 0.0++0.01=0.501(2)
2000,0.13813333,0.06622678,0.33007175,2984,2641,2262,722,1830,811,0.438755556,0.272533333,0.37431112,0.27123046,0.64946187,32.642647,162,32.49382716,2366,2,3.60727185,52.3259,1,0.975722274,1,0.7134404,0.45,0.27,2,100,0,0,75,82,100, 0.0++0.01=0.501(2)
0,0,0,0,3085,2540,2260,825,1804,736,0.451555556,0.277511111,0.49857777,0.4970165,0.5026425,30.319588,384,13.67708333,699,2,4.161396149,46.400433,1,0.979265,1,0.75,0.45,0.27,2,100,0,0,75,83,100, 0.0++0.01=0.501(2)
2000,0.14808889,0.07308071,0.34336963,3197,2428,2511,686,1553,875,0.451555556,0.277511111,0.3752,0.27220717,0.6433376,32.457253,169,31.18343195,2828,2,3.619977001,52.3259,1,0.968637887,1,0.6666667,0.45,0.27,2,100,0,0,75,83,100, 0.0++0.01=0.501(2)
0,0,0,0,3012,2613,2206,806,1857,756,0.464533333,0.277688889,0.49217778,0.49113956,0.49487835,30.053944,373,14.17158177,750,2,4.101597647,52.3259,1,0.977197209,1,0.6666667,0.45,0.27,2,100,0,0,75,84,100, 0.0++0.01=0.501(2)
2000,0.14062223,0.06522274,0.33674777,3292,2333,2682,610,1381,952,0.464533333,0.277688889,0.37786666,0.27258185,0.6517286,32.24474,173,30.27745665,2930,2,3.790263841,52.3259,1,0.963666133,1,0.7033399,0.45,0.27,2,100,0,0,75,84,100, 0.0++0.01=0.501(2)
0,0,0,0,3116,2509,2295,821,1835,674,0.446044444,0.265777778,0.5012444,0.5022397,0.49849498,29.955427,383,13.63446475,986,2,4.125961959,52.3259,1,0.980386489,1,0.7878788,0.45,0.27,2,100,0,0,75,85,100, 0.0++0.01=0.501(2)
2000,0.12177778,0.059564166,0.29364547,3466,2159,2896,570,1234,925,0.446044444,0.265777778,0.36817777,0.26083535,0.6647157,32.45984,173,30.06936416,3245,2,3.076497217,52.3259,1,0.975932963,1,0.6666667,0.45,0.27,2,100,0,0,75,85,100, 0.0++0.01=0.501(2)
0,0,0,0,3126,2499,2281,845,1835,664,0.444266667,0.268266667,0.492,0.49383503,0.48699468,30.106192,350,15.1,627,2,4.404368901,51.62364,1,0.976488721,1,0.6764706,0.45,0.27,2,100,0,0,75,86,100, 0.0++0.01=0.501(2)
2000,0.13848889,0.060495626,0.35122597,3248,2377,2638,610,1478,899,0.444266667,0.268266667,0.36693335,0.26357508,0.6488569,32.647392,164,32.22560976,2982,2,3.894170417,52.3259,1,0.963472763,1,0.6231884,0.45,0.27,2,100,0,0,75,86,100, 0.0++0.01=0.501(2)
0,0,0,0,3073,2552,2263,810,1877,675,0.453688889,0.264,0.4977778,0.49885267,0.49478114,30.287785,416,12.62019231,523,2,4.070439151,48.9183,1,0.976548056,1,0.7,0.45,0.27,2,100,0,0,75,87,100, 0.0++0.01=0.501(2)
2000,0.12053333,0.052898552,0.3090909,3235,2390,2626,609,1514,876,0.453688889,0.264,0.37253332,0.26681763,0.6672559,32.956818,155,33.56774194,2909,2,3.673979358,52.3259,1,0.966491366,1,0.6756757,0.45,0.27,2,100,0,0,75,87,100, 0.0++0.01=0.501(2)
0,0,0,0,3082,2543,2264,818,1850,693,0.452088889,0.268622222,0.49173334,0.49249515,0.48965916,30.530102,356,14.83426966,508,2,4.278528045,46.8615,1,0.973518301,1,0.75,0.45,0.27,2,100,0,0,75,88,100, 0.0++0.01=0.501(2)
2000,0.1271111,0.05396208,0.32627398,3108,2517,2449,659,1665,852,0.452088889,0.268622222,0.37413332,0.26795697,0.66321975,32.974125,162,32.5617284,2425,2,3.861564697,52.3259,1,0.969154662,1,0.6975477,0.45,0.27,2,100,0,0,75,88,100, 0.0++0.01=0.501(2)
0,0,0,0,3104,2521,2253,851,1826,695,0.448177778,0.274844444,0.49422222,0.4935646,0.49595731,30.650917,363,14.57575758,715,2,4.159621786,52.3259,1,0.978058103,1,0.75,0.45,0.27,2,100,0,0,75,89,100, 0.0++0.01=0.501(2)
2000,0.13742222,0.059818584,0.34217334,3151,2474,2465,686,1614,860,0.448177778,0.274844444,0.37537777,0.26777396,0.659282,32.345863,158,33.03797468,2571,2,4.090903367,52.3259,1,0.960854765,1,0.6460905,0.45,0.27,2,100,0,0,75,89,100, 0.0++0.01=0.501(2)
0,0,0,0,3130,2495,2276,854,1848,647,0.443555556,0.266844444,0.4896889,0.49108875,0.48584276,30.064007,360,14.56388889,1377,2,3.881576499,52.3259,1,0.977143666,1,0.75,0.45,0.27,2,100,0,0,75,90,100, 0.0++0.01=0.501(2)
2000,0.12177778,0.051406402,0.31512326,3013,2612,2378,635,1746,866,0.443555556,0.266844444,0.3695111,0.2617604,0.6655563,32.99449,157,33.22929936,2589,2,3.431720523,52.3259,1,0.980495126,1,0.6753247,0.45,0.27,2,100,0,0,75,90,100, 0.0++0.01=0.501(2)
0,0,0,0,3079,2546,2234,845,1892,654,0.452622222,0.266488889,0.49244446,0.49384996,0.48857573,30.564804,387,13.69767442,837,2,4.033553643,52.3259,1,0.977797172,1,0.7307692,0.45,0.27,2,100,0,0,75,91,100, 0.0++0.01=0.501(2)
2000,0.13066667,0.062045563,0.31954637,3262,2363,2637,625,1489,874,0.452622222,0.266488889,0.36551112,0.26384512,0.6453469,33.201218,158,33.29746835,2912,2,4.04207259,52.3259,1,0.961540739,1,0.66292137,0.45,0.27,2,100,0,0,75,91,100, 0.0++0.01=0.501(2)
0,0,0,0,3091,2534,2232,859,1871,663,0.450488889,0.270577778,0.49475557,0.49631366,0.4905552,30.725388,365,14.46575342,548,2,4.281582072,46.400433,1,0.97872287,1,0.75,0.45,0.27,2,100,0,0,75,92,100, 0.0++0.01=0.501(2)
2000,0.12817778,0.05654399,0.32128778,3172,2453,2572,600,1531,922,0.450488889,0.270577778,0.37315556,0.2671216,0.6590013,32.86238,171,30.76023392,2526,2,3.652924264,52.3259,1,0.969191049,1,0.627451,0.45,0.27,2,100,0,0,75,92,100, 0.0++0.01=0.501(2)
0,0,0,0,3073,2552,2234,839,1861,691,0.453688889,0.272,0.49404445,0.4958486,0.48921567,30.554808,394,13.33248731,352,2,4.138074571,46.09772,1,0.976512086,1,0.75,0.45,0.27,2,100,0,0,75,93,100, 0.0++0.01=0.501(2)
2000,0.14008889,0.06495727,0.34117648,3066,2559,2353,713,1742,817,0.453688889,0.272,0.37564445,0.27429792,0.6468954,32.48583,157,33.56687898,2627,2,3.881255425,52.3259,1,0.968305369,1,0.704606,0.45,0.27,2,100,0,0,75,93,100, 0.0++0.01=0.501(2)
0,0,0,0,3077,2548,2210,867,1829,719,0.452977778,0.281955556,0.48453334,0.48424733,0.48526168,30.142073,343,15.32944606,763,2,4.13547411,52.3259,1,0.977031429,1,0.7777778,0.45,0.27,2,100,0,0,75,94,100, 0.0++0.01=0.501(2)
2000,0.15075555,0.06783857,0.36191678,3254,2371,2539,715,1500,871,0.452977778,0.281955556,0.38275555,0.27844146,0.64840794,32.21754,193,27.1761658,2627,2,3.5547468,52.3259,1,0.967884533,1,0.60215056,0.45,0.27,2,100,0,0,75,94,100, 0.0++0.01=0.501(2)
0,0,0,0,3154,2471,2312,842,1808,663,0.439288889,0.267555556,0.48924443,0.48929006,0.4891196,29.912731,376,13.96542553,1407,2,3.984691692,52.3259,1,0.979288403,1,0.7222222,0.45,0.27,2,100,0,0,75,95,100, 0.0++0.01=0.501(2)
2000,0.13742222,0.059708737,0.3501661,2954,2671,2261,693,1859,812,0.439288889,0.267555556,0.37075555,0.26871967,0.65008307,32.405758,137,38.28467153,1736,2,3.976758484,52.3259,1,0.963963465,1,0.6666667,0.45,0.27,2,100,0,0,75,95,100, 0.0++0.01=0.501(2)
0,0,0,0,3098,2527,2248,850,1871,656,0.449244444,0.267733333,0.4927111,0.4950534,0.4863048,30.129372,402,13.14179104,538,2,3.945409685,46.8615,1,0.982063126,1,0.78571427,0.45,0.27,2,100,0,0,75,96,100, 0.0++0.01=0.501(2)
2000,0.13742222,0.06336489,0.33997345,3140,2485,2504,636,1615,870,0.449244444,0.267733333,0.37502223,0.2725783,0.65521246,32.758224,170,30.93529412,2439,2,3.783509485,52.3259,1,0.960382729,1,0.6448598,0.45,0.27,2,100,0,0,75,96,100, 0.0++0.01=0.501(2)
0,0,0,0,3105,2520,2268,837,1852,668,0.448,0.267555556,0.4984,0.501517,0.48986712,30.409985,386,13.71761658,650,2,3.822371825,48.270073,1,0.980678393,1,0.7222222,0.45,0.27,2,100,0,0,75,97,100, 0.0++0.01=0.501(2)
2000,0.1232,0.054126214,0.31229237,3310,2315,2715,595,1405,910,0.448,0.267555556,0.37146667,0.26544297,0.661711,32.7466,147,35.59183673,2882,2,4.302225964,52.3259,1,0.964501529,1,0.59574467,0.45,0.27,2,100,0,0,75,97,100, 0.0++0.01=0.501(2)
0,0,0,0,3069,2556,2246,823,1828,728,0.4544,0.275733333,0.4993778,0.5003375,0.49685687,30.34136,422,12.37677725,674,2,3.847994356,47.423622,1,0.977946242,1,0.73333335,0.45,0.27,2,100,0,0,75,98,100, 0.0++0.01=0.501(2)
2000,0.1344,0.066028476,0.31399098,3218,2407,2527,691,1547,860,0.4544,0.275733333,0.37591112,0.26963672,0.65506124,32.451958,171,30.7251462,2849,2,3.551943631,52.3259,1,0.972197728,1,0.6511628,0.45,0.27,2,100,0,0,75,98,100, 0.0++0.01=0.501(2)
0,0,0,0,3078,2547,2261,817,1877,670,0.4528,0.264355556,0.49573332,0.4961334,0.49462005,30.124918,365,14.43287671,830,2,4.205749381,52.3259,1,0.980706357,1,0.7777778,0.45,0.27,2,100,0,0,75,99,100, 0.0++0.01=0.501(2)
2000,0.11733333,0.0459159,0.31607264,2928,2697,2210,718,1928,769,0.4528,0.264355556,0.36551112,0.2588811,0.66223943,32.329754,156,33.64102564,2479,2,3.282427116,52.3259,1,0.971094984,1,0.64285713,0.45,0.27,2,100,0,0,75,99,100, 0.0++0.01=0.501(2)
0,0,0,0,3141,2484,2263,878,1729,755,0.4416,0.290311111,0.49022222,0.48744363,0.4970147,29.993656,346,15.3150289,997,2,3.972748014,52.3259,1,0.979849074,1,0.75,0.45,0.28,2,100,0,0,75,0,100, 0.0++0.01=0.501(2)
2000,0.15146667,0.06713427,0.357624,2871,2754,2106,765,1886,868,0.4416,0.290311111,0.38693333,0.28184494,0.64383036,32.540012,161,32.57142857,1248,2,4.33391434,52.3259,1,0.961997743,1,0.6781609,0.45,0.28,2,100,0,0,75,0,100, 0.0++0.01=0.501(2)
0,0,0,0,3073,2552,2259,814,1838,714,0.453688889,0.271644444,0.49582222,0.49356237,0.50188154,29.912046,392,13.42602041,249,2,4.231583117,35.44009,1,0.977219406,1,0.7777778,0.45,0.28,2,100,0,0,75,1,100, 0.0++0.01=0.501(2)
2000,0.13084444,0.06102026,0.31806284,2820,2805,2057,763,2040,765,0.453688889,0.271644444,0.3744,0.2698621,0.6546957,32.4299,144,36.73611111,1728,2,4.165805882,52.3259,1,0.963857389,1,0.65,0.45,0.28,2,100,0,0,75,1,100, 0.0++0.01=0.501(2)
0,0,0,0,3046,2579,2209,837,1872,707,0.458488889,0.274488889,0.49377778,0.4942416,0.4925518,30.137592,395,13.19240506,294,2,4.225218947,43.046486,1,0.977803425,1,0.75,0.45,0.28,2,100,0,0,75,2,100, 0.0++0.01=0.501(2)
2000,0.1367111,0.062239647,0.33354923,3129,2496,2445,684,1636,860,0.458488889,0.274488889,0.37484443,0.2692661,0.6539022,32.442184,162,32.40740741,2689,2,3.569255382,52.3259,1,0.973920485,1,0.6962025,0.45,0.28,2,100,0,0,75,2,100, 0.0++0.01=0.501(2)
0,0,0,0,3076,2549,2221,855,1850,699,0.453155556,0.276266667,0.4944889,0.49401253,0.4957368,30.140774,378,14.04497354,848,2,4.202445394,51.62364,1,0.976986954,1,0.7368421,0.45,0.28,2,100,0,0,75,3,100, 0.0++0.01=0.501(2)
2000,0.13368888,0.059936132,0.32689834,3169,2456,2504,665,1567,889,0.453155556,0.276266667,0.37564445,0.27001965,0.65234876,32.515472,185,28.40540541,2600,2,3.564233751,52.3259,1,0.965473485,1,0.6605505,0.45,0.28,2,100,0,0,75,3,100, 0.0++0.01=0.501(2)
0,0,0,0,3093,2532,2261,832,1851,681,0.450133333,0.268977778,0.5012444,0.49893603,0.5075182,30.185928,375,14.008,508,2,4.402776458,52.3259,1,0.976789809,1,0.7777778,0.45,0.28,2,100,0,0,75,4,100, 0.0++0.01=0.501(2)
2000,0.13315555,0.056420233,0.34170523,3178,2447,2545,633,1567,880,0.450133333,0.268977778,0.36915556,0.26510823,0.65193325,32.437496,137,38.02189781,2637,2,4.134195807,52.3259,1,0.962237816,1,0.6829731,0.45,0.28,2,100,0,0,75,4,100, 0.0++0.01=0.501(2)
0,0,0,0,3110,2515,2236,874,1782,733,0.447111111,0.285688889,0.49368888,0.49135143,0.4995333,30.07109,400,13.1925,816,2,3.959399053,50.931328,1,0.978282886,1,0.75,0.45,0.28,2,100,0,0,75,5,100, 0.0++0.01=0.501(2)
2000,0.14897777,0.069188654,0.34847543,2993,2632,2252,741,1766,866,0.447111111,0.285688889,0.3806222,0.2770657,0.63954574,32.4808,160,32.825,2385,2,4.116091537,52.3259,1,0.967241514,1,0.5882353,0.45,0.28,2,100,0,0,75,5,100, 0.0++0.01=0.501(2)
0,0,0,0,3056,2569,2218,838,1857,712,0.456711111,0.275555556,0.4950222,0.4944172,0.4966129,30.139236,407,12.95085995,597,2,4.09986375,50.20956,1,0.975681566,1,0.75,0.45,0.28,2,100,0,0,75,6,100, 0.0++0.01=0.501(2)
2000,0.13297778,0.06993865,0.2987097,3157,2468,2461,696,1614,854,0.456711111,0.275555556,0.3752,0.26822087,0.65645164,32.518562,151,34.49668874,2759,2,3.914088937,52.3259,1,0.965461481,1,0.68619245,0.45,0.28,2,100,0,0,75,6,100, 0.0++0.01=0.501(2)
0,0,0,0,3142,2483,2235,907,1813,670,0.441422222,0.280355556,0.49751112,0.49515194,0.5035669,30.20561,399,13.20300752,542,2,3.909625251,48.270073,1,0.980492602,1,0.75,0.45,0.28,2,100,0,0,75,7,100, 0.0++0.01=0.501(2)
2000,0.1463111,0.06966403,0.34305644,3255,2370,2600,655,1448,922,0.441422222,0.280355556,0.37937778,0.2752285,0.64671844,32.515923,179,29.4972067,2469,2,4.077353305,52.3259,1,0.967421943,1,0.6880342,0.45,0.28,2,100,0,0,75,7,100, 0.0++0.01=0.501(2)
0,0,0,0,3070,2555,2251,819,1843,712,0.454222222,0.272177778,0.4934222,0.4921837,0.49673417,30.219316,383,13.75195822,1475,2,3.903161145,52.3259,1,0.978766461,1,0.7241379,0.45,0.28,2,100,0,0,75,8,100, 0.0++0.01=0.501(2)
2000,0.12444445,0.055935517,0.30764207,3154,2471,2508,646,1586,885,0.454222222,0.272177778,0.37217778,0.26752564,0.6520248,32.896427,169,31.10059172,2555,2,3.561183104,52.3259,1,0.970718007,1,0.5942857,0.45,0.28,2,100,0,0,75,8,100, 0.0++0.01=0.501(2)
0,0,0,0,3106,2519,2256,850,1839,680,0.447822222,0.272,0.49235556,0.49093407,0.49616012,30.433067,386,13.66839378,984,2,4.105041356,52.3259,1,0.976775943,1,0.7692308,0.45,0.28,2,100,0,0,75,9,100, 0.0++0.01=0.501(2)
2000,0.1271111,0.055433456,0.31895426,3034,2591,2306,728,1789,802,0.447822222,0.272,0.3744,0.2695055,0.6551471,32.989006,153,33.97385621,1328,2,4.068051023,52.3259,1,0.969743666,1,0.6542056,0.45,0.28,2,100,0,0,75,9,100, 0.0++0.01=0.501(2)
0,0,0,0,3159,2466,2305,854,1774,692,0.4384,0.274844444,0.49235556,0.49230817,0.4924806,30.647652,388,13.63402062,2124,2,3.485755657,52.3259,1,0.982990216,1,0.7647059,0.45,0.28,2,100,0,0,75,10,100, 0.0++0.01=0.501(2)
2000,0.14257778,0.06594753,0.3447607,3098,2527,2401,697,1678,849,0.4384,0.274844444,0.37235555,0.26706913,0.65014553,32.54744,170,30.85882353,2542,2,3.681986862,52.3259,1,0.967518669,1,0.64,0.45,0.28,2,100,0,0,75,10,100, 0.0++0.01=0.501(2)
0,0,0,0,3149,2476,2271,878,1788,688,0.440177778,0.2784,0.4879111,0.4878049,0.48818645,30.19358,388,13.58505155,898,2,3.768485731,52.3259,1,0.976857829,1,0.7647059,0.45,0.28,2,100,0,0,75,11,100, 0.0++0.01=0.501(2)
2000,0.12444445,0.055186007,0.30395913,3313,2312,2693,620,1366,946,0.440177778,0.2784,0.3774222,0.26798472,0.66107917,33.033516,171,30.56725146,3024,2,3.584830304,52.3259,1,0.971184913,1,0.7017196,0.45,0.28,2,100,0,0,75,11,100, 0.0++0.01=0.501(2)
0,0,0,0,3076,2549,2164,912,1818,731,0.453155556,0.292088889,0.49573332,0.49770844,0.49094644,30.53496,373,14.06434316,522,2,4.311304341,47.63402,1,0.975339789,1,0.7,0.45,0.28,2,100,0,0,75,12,100, 0.0++0.01=0.501(2)
2000,0.1447111,0.06654947,0.33414486,3024,2601,2291,733,1691,910,0.453155556,0.292088889,0.38862222,0.28245857,0.64592206,33.146503,173,30.28323699,1577,2,4.335107272,52.3259,1,0.962859318,1,0.68604654,0.45,0.28,2,100,0,0,75,12,100, 0.0++0.01=0.501(2)
0,0,0,0,3096,2529,2258,838,1838,691,0.4496,0.271822222,0.49422222,0.49493408,0.49231523,30.884424,375,14.08266667,324,2,4.351208769,43.046486,1,0.974667885,1,0.75,0.45,0.28,2,100,0,0,75,13,100, 0.0++0.01=0.501(2)
2000,0.13546667,0.06347656,0.32831916,3005,2620,2296,709,1800,820,0.4496,0.271822222,0.3760889,0.26916504,0.6625245,32.928593,152,34.36842105,1210,2,4.276083229,52.3259,1,0.973147025,1,0.71413934,0.45,0.28,2,100,0,0,75,13,100, 0.0++0.01=0.501(2)
0,0,0,0,3093,2532,2184,909,1862,670,0.450133333,0.280711111,0.4967111,0.49518043,0.5006333,30.610905,389,13.53984576,327,2,4.245187036,39.824615,1,0.978557479,1,0.7368421,0.45,0.28,2,100,0,0,75,14,100, 0.0++0.01=0.501(2)
2000,0.1528889,0.06846268,0.36922103,3114,2511,2409,705,1637,874,0.450133333,0.280711111,0.38275555,0.27604425,0.65619063,32.46993,183,28.71038251,2247,2,3.455386521,52.3259,1,0.972399081,1,0.677686,0.45,0.28,2,100,0,0,75,14,100, 0.0++0.01=0.501(2)
0,0,0,0,3023,2602,2166,857,1904,698,0.462577778,0.276444444,0.49635556,0.4958845,0.49758843,30.066603,371,14.12668464,536,2,4.379118884,44.407207,1,0.975966282,1,0.68,0.45,0.28,2,100,0,0,75,15,100, 0.0++0.01=0.501(2)
2000,0.12782222,0.06314496,0.29710612,2946,2679,2228,718,1842,837,0.462577778,0.276444444,0.37164444,0.2666462,0.64646304,33.29081,169,31.20118343,2015,2,4.075755089,52.3259,1,0.963411231,1,0.69390243,0.45,0.28,2,100,0,0,75,15,100, 0.0++0.01=0.501(2)
0,0,0,0,3076,2549,2230,846,1802,747,0.453155556,0.2832,0.4999111,0.5011161,0.49686128,30.891064,370,14.24054054,983,2,4.103650749,52.3259,1,0.980869145,1,0.72727275,0.45,0.28,2,100,0,0,75,16,100, 0.0++0.01=0.501(2)
2000,0.13706666,0.065476194,0.31826743,3098,2527,2409,689,1623,904,0.453155556,0.2832,0.38257778,0.27827382,0.6465788,32.519314,156,33.51282051,2621,2,3.707233519,52.3259,1,0.961212955,1,0.625,0.45,0.28,2,100,0,0,75,16,100, 0.0++0.01=0.501(2)
0,0,0,0,3118,2507,2253,865,1800,707,0.445688889,0.279466667,0.49306667,0.49472612,0.48878816,30.173351,368,14.27717391,1169,2,4.055118673,52.3259,1,0.976619075,1,0.75,0.45,0.28,2,100,0,0,75,17,100, 0.0++0.01=0.501(2)
2000,0.13582222,0.06118924,0.32824427,3058,2567,2364,694,1689,878,0.445688889,0.279466667,0.37555555,0.26702443,0.6553753,32.860878,156,33.75,2378,2,3.883006991,52.3259,1,0.972201062,1,0.69902915,0.45,0.28,2,100,0,0,75,17,100, 0.0++0.01=0.501(2)
0,0,0,0,3138,2487,2253,885,1765,722,0.442133333,0.285688889,0.4904,0.4921603,0.48599875,30.485453,396,13.25757576,1532,2,3.694903521,52.3259,1,0.980010184,1,0.7692308,0.45,0.28,2,100,0,0,75,18,100, 0.0++0.01=0.501(2)
