StepCounter	 Dynamics	 ConfDynamics	 NConDynamics	  Zeros	  Ones	 ConfZeros	 NConfZeros	 ConfOnes	 NConfOnes	 Stress	 ConfStress	 NConStress	 frameRate	 NofClusters	 MnClustersSize	 MaxClustersSize	 MinClustersSize	 MnClustersDiam	 MaxClustersDiam	 MinClustersDiam	 MnClustersBRat	 MaxClustersBRat	 MinClustersBRat	 RatioA	 RatioB	 Noise	 MaxStrengh	 Distribution	 Bias	 N
127	 0.013155555	 0.008460237	 0.09477124	 4757	 868	 4722	 35	 597	 271	 0.118488885	 0.075578116	 0.8643791	 8.509936	 23	 235.65217391304347	 4748	 2	 7.267257109932277	 52.3259	 1.0	 0.8415977592053621	 1.0	 0.22451559	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
128	 0.012266667	 0.005452153	 0.13071896	 4764	 861	 4731	 33	 588	 273	 0.11902222	 0.07578962	 0.8705065	 8.668104	 25	 216.88	 4756	 2	 6.690069761276245	 52.3259	 1.0	 0.8545753335952759	 1.0	 0.22518924	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
129	 0.0096	 0.005076142	 0.0882353	 4774	 851	 4740	 34	 579	 272	 0.1184	 0.07536661	 0.8664216	 8.361394	 25	 216.92	 4766	 2	 6.678804874420166	 52.3259	 1.0	 0.8564852267503739	 1.0	 0.22345783	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
130	 0.011733334	 0.0060161683	 0.11111111	 4774	 851	 4740	 34	 579	 272	 0.11857778	 0.07531961	 0.8705065	 8.254984	 25	 216.8	 4765	 2	 6.68516263961792	 52.3259	 1.0	 0.8556601351499558	 1.0	 0.223085	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
131	 0.0128	 0.0077082156	 0.10130719	 4780	 845	 4743	 37	 576	 269	 0.11813334	 0.07470859	 0.8729575	 8.425282	 27	 200.8148148148148	 4772	 2	 6.054743263456556	 52.3259	 1.0	 0.864300047909772	 1.0	 0.22317687	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
132	 0.009777778	 0.005076142	 0.09150327	 4781	 844	 4746	 35	 573	 271	 0.117866665	 0.07435608	 0.874183	 8.578957	 27	 200.77777777777777	 4772	 2	 6.084460015650149	 52.3259	 1.0	 0.8637948063788591	 1.0	 0.2225482	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
133	 0.008	 0.004324121	 0.07189543	 4774	 851	 4743	 31	 576	 275	 0.11742222	 0.074097574	 0.8705065	 8.265843	 27	 200.8148148148148	 4766	 2	 6.0357798161330045	 52.3259	 1.0	 0.8620314901625669	 1.0	 0.22282837	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
134	 0.010844445	 0.005076142	 0.11111111	 4775	 850	 4748	 27	 571	 279	 0.1176	 0.07445008	 0.86764705	 8.432945	 25	 216.96	 4767	 2	 6.729696321487427	 52.3259	 1.0	 0.8540498399734497	 1.0	 0.22278163	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
135	 0.008533333	 0.0039481106	 0.0882353	 4779	 846	 4747	 32	 572	 274	 0.117866665	 0.074591085	 0.87009805	 8.181135	 26	 208.69230769230768	 4772	 2	 6.490332144957322	 52.3259	 1.0	 0.8618135165709716	 1.0	 0.22359598	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
136	 0.008533333	 0.0045121266	 0.078431375	 4783	 842	 4751	 32	 568	 274	 0.11768889	 0.07445008	 0.86928105	 8.155819	 26	 208.65384615384616	 4776	 2	 6.424210199942956	 52.3259	 1.0	 0.8625693888618395	 1.0	 0.22319932	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
137	 0.009777778	 0.0039481106	 0.11111111	 4780	 845	 4752	 28	 567	 278	 0.11751111	 0.074238576	 0.8696895	 8.290303	 26	 208.65384615384616	 4773	 2	 6.386182381556584	 52.3259	 1.0	 0.860167730313081	 1.0	 0.22271109	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
138	 0.009955555	 0.004324121	 0.10784314	 4794	 831	 4761	 33	 558	 273	 0.11733333	 0.07414458	 0.8680556	 8.453852	 26	 208.57692307692307	 4787	 2	 6.342007077657259	 52.3259	 1.0	 0.8610444206457871	 1.0	 0.22185084	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
139	 0.010311111	 0.0047001317	 0.10784314	 4796	 829	 4764	 32	 555	 274	 0.11715555	 0.07398007	 0.86764705	 8.214411	 26	 208.53846153846155	 4789	 2	 6.291926824129545	 52.3259	 1.0	 0.8540177482825059	 1.0	 0.22134057	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
140	 0.007111111	 0.004136116	 0.05882353	 4794	 831	 4764	 30	 555	 276	 0.11706667	 0.074050575	 0.8647876	 8.3873005	 25	 216.88	 4787	 2	 6.603587808609009	 52.3259	 1.0	 0.8541540664434433	 1.0	 0.22122414	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
141	 0.010844445	 0.005264147	 0.10784314	 4797	 828	 4760	 37	 559	 269	 0.11706667	 0.074074075	 0.8643791	 8.52762	 25	 216.8	 4789	 2	 6.527329339981079	 52.3259	 1.0	 0.8536483931541443	 1.0	 0.22050533	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
142	 0.012444444	 0.0077082156	 0.09477124	 4803	 822	 4765	 38	 554	 268	 0.1168	 0.07395657	 0.86151963	 8.677273	 25	 216.88	 4797	 2	 6.423213872909546	 52.3259	 1.0	 0.8480569207668305	 1.0	 0.22159684	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
143	 0.011022222	 0.0060161683	 0.09803922	 4807	 818	 4775	 32	 544	 274	 0.117244445	 0.07430908	 0.8635621	 8.551604	 26	 208.57692307692307	 4800	 2	 6.3522136853291435	 52.3259	 1.0	 0.8597495670502002	 1.0	 0.22041667	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
144	 0.013155555	 0.006956195	 0.12091503	 4805	 820	 4776	 29	 543	 277	 0.116444446	 0.07313405	 0.86928105	 8.584647	 26	 208.5	 4798	 2	 6.189994069246145	 52.3259	 1.0	 0.8580985963344574	 1.0	 0.22050855	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
145	 0.0096	 0.005640158	 0.078431375	 4803	 822	 4778	 25	 541	 281	 0.11671111	 0.07351006	 0.86764705	 8.721163	 27	 200.92592592592592	 4797	 2	 6.106569775828609	 52.3259	 1.0	 0.8628834320439233	 1.0	 0.2211799	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
146	 0.009955555	 0.0035721	 0.12091503	 4805	 820	 4777	 28	 542	 278	 0.1168	 0.07367456	 0.8664216	 8.8378525	 27	 200.92592592592592	 4798	 2	 6.006106385478267	 52.3259	 1.0	 0.8601470048780795	 1.0	 0.22050855	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
147	 0.013511111	 0.006956195	 0.12745099	 4811	 814	 4780	 31	 539	 275	 0.11626667	 0.07325155	 0.8639706	 8.77748	 26	 208.69230769230768	 4804	 2	 6.342979357792781	 52.3259	 1.0	 0.8600499693017739	 1.0	 0.21919234	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
148	 0.0101333335	 0.0047001317	 0.104575165	 4820	 805	 4785	 35	 534	 271	 0.11688889	 0.07355706	 0.87009805	 8.636935	 26	 208.6153846153846	 4813	 2	 6.281159923626826	 52.3259	 1.0	 0.8630204321100161	 1.0	 0.22044463	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
149	 0.010844445	 0.006580184	 0.08496732	 4811	 814	 4782	 29	 537	 277	 0.11715555	 0.073745064	 0.871732	 8.476548	 25	 216.92	 4803	 2	 6.571437425613404	 52.3259	 1.0	 0.8525165051221848	 1.0	 0.220279	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
150	 0.010666667	 0.004888137	 0.11111111	 4823	 802	 4786	 37	 533	 269	 0.116	 0.07292254	 0.8647876	 8.370503	 25	 216.92	 4816	 2	 6.449132151603699	 52.3259	 1.0	 0.8577545809745789	 1.0	 0.2192691	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
151	 0.011733334	 0.005264147	 0.12418301	 4819	 806	 4788	 31	 531	 275	 0.11573333	 0.072734535	 0.8631536	 8.529275	 26	 208.6153846153846	 4812	 2	 6.238428235054016	 52.3259	 1.0	 0.8564829820623765	 1.0	 0.21820448	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
152	 0.012266667	 0.005640158	 0.12745099	 4834	 791	 4798	 36	 521	 270	 0.11591111	 0.07259353	 0.8688725	 8.451878	 26	 208.5	 4827	 2	 6.209421240366423	 52.3259	 1.0	 0.8614798337221146	 1.0	 0.21835509	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
153	 0.0090666665	 0.005264147	 0.0751634	 4827	 798	 4802	 25	 517	 281	 0.11608889	 0.07259353	 0.8721405	 8.604806	 26	 208.53846153846155	 4820	 2	 6.171009237949665	 52.3259	 1.0	 0.8606721953703806	 1.0	 0.21846473	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
154	 0.0101333335	 0.004888137	 0.10130719	 4822	 803	 4798	 24	 521	 282	 0.116177775	 0.07280504	 0.87009805	 8.36525	 26	 208.5	 4814	 2	 6.178384670844445	 52.3259	 1.0	 0.8628661151115711	 1.0	 0.21852928	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
155	 0.011377778	 0.004136116	 0.13725491	 4828	 797	 4800	 28	 519	 278	 0.116	 0.07242903	 0.873366	 8.276844	 26	 208.5	 4821	 2	 6.127001358912541	 52.3259	 1.0	 0.8610158258905778	 1.0	 0.21862684	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
156	 0.0112	 0.005640158	 0.10784314	 4829	 796	 4804	 25	 515	 281	 0.11608889	 0.07235853	 0.8762255	 8.2187395	 26	 208.5	 4823	 2	 6.109663834938636	 52.3259	 1.0	 0.8597646195154923	 1.0	 0.2191582	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
157	 0.010488889	 0.0047001317	 0.11111111	 4832	 793	 4803	 29	 516	 277	 0.115555555	 0.07228802	 0.86764705	 8.394408	 26	 208.57692307692307	 4826	 2	 6.112887730965247	 52.3259	 1.0	 0.8541109183659921	 1.0	 0.21860754	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
158	 0.010844445	 0.0060161683	 0.09477124	 4841	 784	 4811	 30	 508	 276	 0.114933334	 0.071865015	 0.8635621	 8.196129	 25	 216.84	 4835	 2	 6.31910364151001	 52.3259	 1.0	 0.8547715830802918	 1.0	 0.21778697	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
159	 0.0112	 0.007896221	 0.068627454	 4830	 795	 4807	 23	 512	 283	 0.11502222	 0.07174751	 0.8672386	 8.378173	 25	 216.96	 4825	 2	 6.324763536453247	 52.3259	 1.0	 0.8537370204925537	 1.0	 0.21906736	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
160	 0.008355555	 0.005264147	 0.062091503	 4829	 796	 4803	 26	 516	 280	 0.114933334	 0.07167701	 0.86683005	 8.531872	 25	 216.92	 4824	 2	 6.341077394485474	 52.3259	 1.0	 0.8535494601726532	 1.0	 0.21890548	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
161	 0.012444444	 0.006580184	 0.114379086	 4841	 784	 4812	 29	 507	 277	 0.114755556	 0.071512505	 0.8664216	 8.283013	 26	 208.53846153846155	 4836	 2	 6.062334005649273	 52.3259	 1.0	 0.8583263021249038	 1.0	 0.21856907	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
162	 0.011022222	 0.004888137	 0.11764706	 4841	 784	 4814	 27	 505	 279	 0.11466666	 0.07125399	 0.86928105	 8.129465	 26	 208.53846153846155	 4836	 2	 6.098453883941357	 52.3259	 1.0	 0.8580826572500743	 1.0	 0.21794872	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
163	 0.011733334	 0.0045121266	 0.13725491	 4843	 782	 4816	 27	 503	 279	 0.11448889	 0.071183495	 0.8672386	 8.055679	 26	 208.5	 4837	 2	 6.029284912806291	 52.3259	 1.0	 0.85827675060584	 1.0	 0.21728344	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
164	 0.010666667	 0.006204174	 0.0882353	 4859	 766	 4827	 32	 492	 274	 0.11484444	 0.0712775	 0.8721405	 8.012429	 26	 208.5	 4853	 2	 6.028529052550976	 52.3259	 1.0	 0.8625760405109479	 1.0	 0.21677314	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
165	 0.008177778	 0.004324121	 0.0751634	 4863	 762	 4830	 33	 489	 273	 0.114311114	 0.07076048	 0.8713235	 8.082422	 26	 208.53846153846155	 4858	 2	 5.994654086919931	 52.3259	 1.0	 0.8616503179073334	 1.0	 0.21675587	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
166	 0.0096	 0.004136116	 0.104575165	 4869	 756	 4834	 35	 485	 271	 0.11448889	 0.070877984	 0.872549	 8.265244	 26	 208.46153846153845	 4863	 2	 5.940494995850783	 52.3259	 1.0	 0.8620935632632329	 1.0	 0.2159161	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
167	 0.008888889	 0.004888137	 0.078431375	 4867	 758	 4842	 25	 477	 281	 0.11466666	 0.070830986	 0.876634	 8.147736	 27	 200.77777777777777	 4862	 2	 5.678243486969559	 52.3259	 1.0	 0.8670599410931269	 1.0	 0.21719457	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
168	 0.008711111	 0.005452153	 0.06535948	 4864	 761	 4837	 27	 482	 279	 0.1144	 0.07078398	 0.872549	 8.32961	 25	 216.84	 4860	 2	 6.196893610954285	 52.3259	 1.0	 0.8548823767900466	 1.0	 0.2170782	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
169	 0.008	 0.005076142	 0.05882353	 4869	 756	 4840	 29	 479	 277	 0.1144	 0.07061948	 0.8754085	 8.3515005	 25	 216.8	 4865	 2	 6.140927562713623	 52.3259	 1.0	 0.8560864979028702	 1.0	 0.2168551	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
170	 0.0069333334	 0.0033840947	 0.068627454	 4864	 761	 4838	 26	 481	 280	 0.114133336	 0.070501976	 0.872549	 8.517883	 25	 216.84	 4860	 2	 6.15623685836792	 52.3259	 1.0	 0.8560282564163209	 1.0	 0.21687242	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
171	 0.0069333334	 0.0031960895	 0.07189543	 4875	 750	 4845	 30	 474	 276	 0.11395556	 0.07026697	 0.873366	 8.302637	 25	 216.76	 4871	 2	 6.068382687568665	 52.3259	 1.0	 0.8562824648618698	 1.0	 0.21597208	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
172	 0.0096	 0.004324121	 0.10130719	 4871	 754	 4840	 31	 479	 275	 0.11377778	 0.07045497	 0.86683005	 8.470694	 25	 216.84	 4867	 2	 6.1404483604431155	 52.3259	 1.0	 0.8565019756555557	 1.0	 0.21614958	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
173	 0.011377778	 0.005452153	 0.114379086	 4881	 744	 4851	 30	 468	 276	 0.113866664	 0.07010246	 0.8745915	 8.163733	 24	 225.70833333333334	 4877	 2	 6.260228758056958	 52.3259	 1.0	 0.8493100516498089	 1.0	 0.21611646	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
174	 0.009422222	 0.0039481106	 0.104575165	 4876	 749	 4850	 26	 469	 280	 0.11448889	 0.070525475	 0.8786765	 8.344452	 26	 208.42307692307693	 4872	 2	 5.842964965563554	 52.3259	 1.0	 0.8619322759600786	 1.0	 0.21633826	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
175	 0.011733334	 0.006204174	 0.10784314	 4872	 753	 4847	 25	 472	 281	 0.11377778	 0.07029047	 0.8696895	 8.484063	 26	 208.3846153846154	 4868	 2	 5.922392354561732	 52.3259	 1.0	 0.8605889511796144	 1.0	 0.21610518	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
176	 0.0090666665	 0.0037601052	 0.10130719	 4877	 748	 4853	 24	 466	 282	 0.11422222	 0.070219964	 0.87908494	 8.437481	 26	 208.46153846153845	 4873	 2	 5.922392354561732	 52.3259	 1.0	 0.8625684128357813	 1.0	 0.2169095	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
177	 0.008711111	 0.0045121266	 0.08169935	 4876	 749	 4851	 25	 468	 281	 0.113866664	 0.07029047	 0.8713235	 8.534807	 27	 200.74074074074073	 4872	 2	 5.716917042379026	 52.3259	 1.0	 0.8653857205752973	 1.0	 0.21551724	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
178	 0.009422222	 0.005264147	 0.08169935	 4877	 748	 4855	 22	 464	 284	 0.114133336	 0.07047848	 0.8729575	 8.668812	 26	 208.42307692307693	 4873	 2	 5.995771421835973	 52.3259	 1.0	 0.8636066243052483	 1.0	 0.21649908	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
179	 0.009777778	 0.0047001317	 0.09803922	 4872	 753	 4850	 22	 469	 284	 0.113688886	 0.070172966	 0.87009805	 8.777788	 25	 216.84	 4868	 2	 6.14877498626709	 52.3259	 1.0	 0.8564459282159805	 1.0	 0.21589975	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
180	 0.008177778	 0.004324121	 0.0751634	 4878	 747	 4849	 29	 470	 277	 0.11377778	 0.070172966	 0.871732	 8.893838	 24	 225.91666666666666	 4874	 2	 6.394885977109273	 52.3259	 1.0	 0.8564126882702112	 1.0	 0.21563397	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
181	 0.009777778	 0.006204174	 0.07189543	 4883	 742	 4856	 27	 463	 279	 0.11351111	 0.07000846	 0.8696895	 8.687103	 24	 225.91666666666666	 4879	 2	 6.350604226191838	 52.3259	 1.0	 0.8566059023141861	 1.0	 0.21500307	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
182	 0.011555555	 0.0047001317	 0.13071896	 4888	 737	 4853	 35	 466	 271	 0.113244444	 0.069843955	 0.86764705	 8.734385	 24	 225.91666666666666	 4884	 2	 6.306245505809784	 52.3259	 1.0	 0.8571526712427536	 1.0	 0.21396397	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
183	 0.008888889	 0.0037601052	 0.09803922	 4888	 737	 4857	 31	 462	 275	 0.112444445	 0.06939744	 0.86070263	 8.586687	 24	 225.91666666666666	 4884	 2	 6.315045078595479	 52.3259	 1.0	 0.8563607254376014	 1.0	 0.21355446	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
184	 0.012977778	 0.005640158	 0.14052288	 4879	 746	 4851	 28	 468	 278	 0.11288889	 0.06960895	 0.86519605	 8.467245	 25	 216.76	 4874	 2	 6.0331186676025395	 52.3259	 1.0	 0.8594207042455673	 1.0	 0.21440296	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
185	 0.0096	 0.0047001317	 0.09477124	 4889	 736	 4856	 33	 463	 273	 0.11253333	 0.069326945	 0.8635621	 8.390864	 25	 216.72	 4884	 2	 6.00956314086914	 52.3259	 1.0	 0.8597045171260834	 1.0	 0.21375921	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
186	 0.010844445	 0.005452153	 0.104575165	 4890	 735	 4863	 27	 456	 279	 0.11315556	 0.069514945	 0.871732	 8.415746	 24	 225.70833333333334	 4886	 2	 6.207636783520381	 52.3259	 1.0	 0.8578133458892504	 1.0	 0.21530905	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
187	 0.011022222	 0.004324121	 0.12745099	 4898	 727	 4866	 32	 453	 274	 0.113066666	 0.06946795	 0.87091506	 8.417971	 24	 225.66666666666666	 4893	 2	 6.179689556360245	 52.3259	 1.0	 0.8624766506254673	 1.0	 0.2152054	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
188	 0.009955555	 0.004136116	 0.11111111	 4894	 731	 4866	 28	 453	 278	 0.112444445	 0.06892743	 0.8688725	 8.38606	 24	 225.66666666666666	 4889	 2	 6.051253954569499	 52.3259	 1.0	 0.8665510502954324	 1.0	 0.21476784	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
189	 0.011911111	 0.005076142	 0.13071896	 4899	 726	 4873	 26	 446	 280	 0.1128	 0.06920944	 0.8705065	 8.331761	 25	 216.72	 4895	 2	 5.926185894012451	 52.3259	 1.0	 0.8768662309646607	 1.0	 0.21409601	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
190	 0.0101333335	 0.0047001317	 0.104575165	 4892	 733	 4870	 22	 449	 284	 0.11288889	 0.06911544	 0.8737745	 8.497114	 24	 225.79166666666666	 4888	 2	 6.215621307492256	 52.3259	 1.0	 0.8664427523811659	 1.0	 0.21440262	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
191	 0.005866667	 0.0033840947	 0.04901961	 4895	 730	 4870	 25	 449	 281	 0.112622224	 0.068833426	 0.8737745	 8.433641	 24	 225.83333333333334	 4891	 2	 6.2055112818876905	 52.3259	 1.0	 0.8721403355399767	 1.0	 0.21406665	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
192	 0.010844445	 0.006956195	 0.078431375	 4900	 725	 4873	 27	 446	 279	 0.11173333	 0.0679169	 0.873366	 8.58577	 23	 235.52173913043478	 4896	 2	 6.323544823605081	 52.3259	 1.0	 0.866047129034996	 1.0	 0.2128268	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
193	 0.010666667	 0.005264147	 0.104575165	 4900	 725	 4879	 21	 440	 285	 0.112177774	 0.06819891	 0.876634	 8.350324	 23	 235.52173913043478	 4897	 2	 6.31953710058461	 52.3259	 1.0	 0.8656408112982045	 1.0	 0.21380436	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
194	 0.008177778	 0.004324121	 0.0751634	 4910	 715	 4882	 28	 437	 278	 0.112177774	 0.06812841	 0.8778595	 8.455283	 23	 235.43478260869566	 4907	 2	 6.250133908313254	 52.3259	 1.0	 0.8676879626253376	 1.0	 0.21377623	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
195	 0.008888889	 0.0045121266	 0.08496732	 4904	 721	 4880	 24	 439	 282	 0.11191111	 0.06808141	 0.8737745	 8.5552635	 23	 235.56521739130434	 4901	 2	 6.421659158623737	 52.3259	 1.0	 0.8660411173882692	 1.0	 0.2128137	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
196	 0.010844445	 0.0045121266	 0.12091503	 4907	 718	 4884	 23	 435	 283	 0.11191111	 0.068010904	 0.875	 8.694929	 24	 225.75	 4904	 2	 6.150820483764012	 52.3259	 1.0	 0.870193458472689	 1.0	 0.21309136	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
197	 0.0053333333	 0.0018800526	 0.06535948	 4911	 714	 4884	 27	 435	 279	 0.112177774	 0.068151906	 0.877451	 8.624169	 24	 225.70833333333334	 4908	 2	 6.096615821123123	 52.3259	 1.0	 0.8724043040225903	 1.0	 0.21393643	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
198	 0.007288889	 0.0037601052	 0.068627454	 4906	 719	 4882	 24	 437	 282	 0.11164445	 0.0679404	 0.8713235	 8.663471	 24	 225.66666666666666	 4902	 2	 6.060338904460271	 52.3259	 1.0	 0.8661743296931187	 1.0	 0.21358629	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
199	 0.010488889	 0.004324121	 0.11764706	 4907	 718	 4881	 26	 438	 280	 0.111377776	 0.0678464	 0.8680556	 8.622256	 25	 216.64	 4904	 2	 5.7632130432128905	 52.3259	 1.0	 0.8726702690124511	 1.0	 0.21349919	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
200	 0.010311111	 0.004136116	 0.11764706	 4915	 710	 4883	 32	 436	 274	 0.11164445	 0.0679169	 0.871732	 8.522116	 25	 216.72	 4912	 2	 5.79033109664917	 52.3259	 1.0	 0.8749328655004501	 1.0	 0.21294789	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
201	 0.008533333	 0.004136116	 0.08496732	 4911	 714	 4887	 24	 432	 282	 0.11173333	 0.067822896	 0.875	 8.422342	 25	 216.64	 4908	 2	 5.831644201278687	 52.3259	 1.0	 0.8741433817148209	 1.0	 0.21373267	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
202	 0.008711111	 0.002820079	 0.11111111	 4912	 713	 4890	 22	 429	 284	 0.111822225	 0.0678934	 0.8754085	 8.325816	 25	 216.64	 4909	 2	 5.792227087020874	 52.3259	 1.0	 0.8743282568454742	 1.0	 0.21389285	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
203	 0.008711111	 0.0031960895	 0.104575165	 4919	 706	 4891	 28	 428	 278	 0.11191111	 0.0678699	 0.877451	 8.429161	 25	 216.56	 4916	 2	 5.688874731063843	 52.3259	 1.0	 0.8757132560014724	 1.0	 0.21399511	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
204	 0.0101333335	 0.0037601052	 0.12091503	 4910	 715	 4887	 23	 432	 283	 0.112177774	 0.0679404	 0.8811275	 8.595689	 25	 216.56	 4906	 2	 5.8134236145019536	 52.3259	 1.0	 0.8682151478528977	 1.0	 0.21422748	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
205	 0.009777778	 0.004888137	 0.09477124	 4911	 714	 4891	 20	 428	 286	 0.111377776	 0.067305885	 0.877451	 8.480131	 25	 216.68	 4908	 2	 5.743331384658814	 52.3259	 1.0	 0.8685335844755173	 1.0	 0.21373267	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
206	 0.008177778	 0.0016920473	 0.12091503	 4919	 706	 4892	 27	 427	 279	 0.11111111	 0.06690637	 0.8794935	 8.454372	 25	 216.64	 4916	 2	 5.673234014511109	 52.3259	 1.0	 0.873097226023674	 1.0	 0.21318145	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
207	 0.005511111	 0.0024440684	 0.05882353	 4912	 713	 4891	 21	 428	 285	 0.11102222	 0.06676537	 0.8803105	 8.388988	 25	 216.6	 4909	 2	 5.631461744308472	 52.3259	 1.0	 0.8717823338508606	 1.0	 0.21368915	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
208	 0.008533333	 0.0031960895	 0.10130719	 4920	 705	 4894	 26	 425	 280	 0.11093333	 0.06650686	 0.88316995	 8.546355	 24	 225.54166666666666	 4917	 2	 5.7671738763650255	 52.3259	 1.0	 0.867954553415378	 1.0	 0.21354485	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
209	 0.007822222	 0.0037601052	 0.078431375	 4930	 695	 4904	 26	 415	 280	 0.11057778	 0.06641286	 0.878268	 8.624989	 25	 216.6	 4927	 2	 5.62979796409607	 52.3259	 1.0	 0.8737460899353028	 1.0	 0.21250254	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
210	 0.007466667	 0.0035721	 0.0751634	 4926	 699	 4901	 25	 418	 281	 0.11048889	 0.06650686	 0.875	 8.755678	 25	 216.68	 4923	 2	 5.71243655204773	 52.3259	 1.0	 0.8741058701276779	 1.0	 0.21247207	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
