StepCounter	 Dynamics	 ConfDynamics	 NConDynamics	  Zeros	  Ones	 ConfZeros	 NConfZeros	 ConfOnes	 NConfOnes	 Stress	 ConfStress	 NConStress	 frameRate	 NofClusters	 MnClustersSize	 MaxClustersSize	 MinClustersSize	 MnClustersDiam	 MaxClustersDiam	 MinClustersDiam	 MnClustersBRat	 MaxClustersBRat	 MinClustersBRat	 RatioA	 RatioB	 Noise	 MaxStrengh	 Distribution	 Bias	 N
82	 0.21244444	 0.11333151	 0.3960446	 3033	 2592	 2138	 895	 1515	 1077	 0.4201778	 0.31710237	 0.61111814	 8.747023	 204	 25.823529411764707	 1049	 2	 4.877163158327925	 52.3259	 1.0	 0.9583898604500527	 1.0	 0.7083333	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
83	 0.20248888	 0.0919792	 0.4072008	 3028	 2597	 2108	 920	 1545	 1052	 0.4207111	 0.31556255	 0.61549187	 8.599444	 211	 24.95260663507109	 2091	 2	 4.408075741117035	 52.3259	 1.0	 0.9619306080149248	 1.0	 0.71666664	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
84	 0.20142223	 0.095811665	 0.3970588	 3051	 2574	 2110	 941	 1543	 1031	 0.42168888	 0.31792364	 0.6139072	 8.694743	 212	 24.764150943396228	 1030	 2	 5.168856538129303	 52.3259	 1.0	 0.9522996215887789	 1.0	 0.71153843	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
85	 0.20675555	 0.096632905	 0.4107505	 3014	 2611	 2107	 907	 1546	 1065	 0.42337778	 0.31778675	 0.6189782	 8.826507	 199	 26.623115577889447	 1267	 2	 5.02960846052697	 52.3259	 1.0	 0.9629373032244006	 1.0	 0.6923077	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
86	 0.19786666	 0.09827539	 0.38235295	 3001	 2624	 2086	 915	 1567	 1057	 0.42266667	 0.3186422	 0.6153651	 8.648225	 215	 24.47906976744186	 793	 2	 5.338423084658245	 49.57822	 1.0	 0.9546492790066918	 1.0	 0.68292683	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
87	 0.21262223	 0.09909663	 0.42292088	 3013	 2612	 2086	 927	 1567	 1045	 0.42488888	 0.32329592	 0.6130832	 8.550709	 240	 21.8875	 609	 2	 4.648055850962797	 52.3259	 1.0	 0.9622643917798996	 1.0	 0.6785714	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
88	 0.19982222	 0.10265535	 0.37981746	 2973	 2652	 2079	 894	 1574	 1078	 0.42488888	 0.3241856	 0.6114351	 8.475231	 216	 24.38425925925926	 922	 2	 4.7971190473547685	 52.3259	 1.0	 0.959593135173674	 1.0	 0.7058824	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
89	 0.20106667	 0.1029291	 0.38286003	 3040	 2585	 2109	 931	 1544	 1041	 0.4201778	 0.31768408	 0.61004055	 8.628971	 219	 24.091324200913242	 1866	 2	 4.333367672685075	 52.3259	 1.0	 0.9609380718235556	 1.0	 0.68	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
90	 0.20604445	 0.10402409	 0.39503044	 2987	 2638	 2087	 900	 1566	 1072	 0.42266667	 0.32025048	 0.6123859	 8.484926	 220	 24.054545454545455	 1462	 2	 4.526681112159382	 52.3259	 1.0	 0.9620776883580467	 1.0	 0.6666667	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
91	 0.20746666	 0.098001644	 0.41024342	 3006	 2619	 2103	 903	 1550	 1069	 0.42373332	 0.32206404	 0.61206895	 8.599951	 207	 25.492753623188406	 2083	 2	 4.492725444876629	 52.3259	 1.0	 0.9639216736318984	 1.0	 0.71028036	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
92	 0.20995556	 0.09307419	 0.42647058	 3015	 2610	 2083	 932	 1570	 1040	 0.42257777	 0.32042158	 0.6118154	 8.509598	 205	 25.73170731707317	 1258	 2	 4.583333853395974	 52.3259	 1.0	 0.963055453358627	 1.0	 0.6875	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
93	 0.21475555	 0.10210786	 0.423428	 3079	 2546	 2130	 949	 1523	 1023	 0.4223111	 0.32025048	 0.6113717	 8.580028	 215	 24.49767441860465	 1081	 2	 5.061217728326487	 52.3259	 1.0	 0.9574492485024209	 1.0	 0.6796875	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
94	 0.20764445	 0.10785656	 0.39249492	 3033	 2592	 2128	 905	 1525	 1067	 0.4192889	 0.3171366	 0.60851926	 8.4642	 209	 25.196172248803826	 2003	 2	 4.421831669419576	 52.3259	 1.0	 0.9575404299503308	 1.0	 0.6923077	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
95	 0.20853333	 0.095811665	 0.4173428	 3044	 2581	 2148	 896	 1505	 1076	 0.42204446	 0.32090062	 0.6094067	 8.609322	 221	 23.877828054298643	 1436	 2	 4.392253230060388	 52.3259	 1.0	 0.9662413764323584	 1.0	 0.7083333	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
96	 0.21582222	 0.108951546	 0.41379312	 3062	 2563	 2156	 906	 1497	 1066	 0.42	 0.31833425	 0.6083291	 8.755746	 224	 23.535714285714285	 1118	 2	 4.8536503192569525	 52.3259	 1.0	 0.9555893407336303	 1.0	 0.6818182	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
97	 0.21208888	 0.099644125	 0.4203854	 3049	 2576	 2142	 907	 1511	 1065	 0.42382222	 0.3186422	 0.6186613	 8.883251	 206	 25.388349514563107	 1819	 2	 4.431658228624214	 52.3259	 1.0	 0.9726796621836505	 1.0	 0.7419355	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
98	 0.20195556	 0.0971804	 0.3960446	 3039	 2586	 2127	 912	 1526	 1060	 0.42195556	 0.32042158	 0.61004055	 8.638024	 219	 24.136986301369863	 1698	 2	 4.549163555990071	 52.3259	 1.0	 0.9632303834505821	 1.0	 0.6875	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
99	 0.20906667	 0.1029291	 0.40567952	 3033	 2592	 2131	 902	 1522	 1070	 0.41955554	 0.31932658	 0.6052231	 8.42706	 218	 24.28440366972477	 2406	 2	 4.011508826268923	 52.3259	 1.0	 0.9644752207699172	 1.0	 0.625	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
100	 0.21724445	 0.10210786	 0.4305274	 3009	 2616	 2108	 901	 1545	 1071	 0.42213333	 0.3227142	 0.6063007	 8.179037	 221	 23.895927601809955	 992	 2	 4.815688079838299	 52.3259	 1.0	 0.9596563561469721	 1.0	 0.7222222	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
101	 0.20693333	 0.10785656	 0.39046654	 3043	 2582	 2132	 911	 1521	 1061	 0.42293334	 0.3232617	 0.60756844	 8.112269	 234	 22.641025641025642	 970	 2	 4.910413479193663	 52.3259	 1.0	 0.9538438220818838	 1.0	 0.6666667	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
102	 0.20942222	 0.10566658	 0.4016227	 3021	 2604	 2130	 891	 1523	 1081	 0.42426667	 0.3236381	 0.61067444	 8.0468855	 196	 26.908163265306122	 1583	 2	 4.923625041027458	 52.3259	 1.0	 0.962445213782544	 1.0	 0.6814159	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
103	 0.21262223	 0.10758281	 0.4072008	 3021	 2604	 2117	 904	 1536	 1068	 0.4224889	 0.3191897	 0.6138438	 8.201408	 205	 25.75609756097561	 1339	 2	 4.789214930883268	 52.3259	 1.0	 0.9572014933679162	 1.0	 0.64	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
104	 0.19857778	 0.09827539	 0.38438132	 3020	 2605	 2124	 896	 1529	 1076	 0.4214222	 0.32093486	 0.60756844	 8.344766	 206	 25.601941747572816	 1466	 2	 4.8278162433105765	 52.3259	 1.0	 0.9583703024873456	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
105	 0.21564445	 0.11606898	 0.40010142	 3001	 2624	 2084	 917	 1569	 1055	 0.42222223	 0.3230906	 0.605857	 8.310109	 239	 22.0418410041841	 630	 2	 4.996008859518682	 51.62364	 1.0	 0.9523755316953779	 1.0	 0.6666667	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
106	 0.20355555	 0.1029291	 0.38995942	 2990	 2635	 2076	 914	 1577	 1058	 0.4232	 0.32264578	 0.60947007	 8.477495	 221	 23.710407239819006	 845	 2	 4.673913616939907	 51.62364	 1.0	 0.9610174589567055	 1.0	 0.73333335	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
107	 0.20746666	 0.099644125	 0.4072008	 2997	 2628	 2074	 923	 1579	 1049	 0.42204446	 0.31871065	 0.61346346	 8.370934	 210	 25.195238095238096	 1981	 2	 4.3113466807774135	 52.3259	 1.0	 0.9643432415667035	 1.0	 0.6315789	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
108	 0.20586666	 0.09362168	 0.41379312	 3049	 2576	 2100	 949	 1553	 1023	 0.42284444	 0.32072952	 0.6120056	 8.186788	 215	 24.427906976744186	 828	 2	 5.095448253875555	 49.57822	 1.0	 0.9578543183415436	 1.0	 0.7258065	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
109	 0.20906667	 0.10621407	 0.3995943	 3071	 2554	 2180	 891	 1473	 1081	 0.4215111	 0.31884754	 0.6116886	 8.364753	 224	 23.558035714285715	 1796	 2	 3.9710034312946454	 52.3259	 1.0	 0.9729245619050094	 1.0	 0.69863015	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
110	 0.20497778	 0.10402409	 0.39198783	 3092	 2533	 2202	 890	 1451	 1082	 0.42373332	 0.3214139	 0.6132733	 8.057911	 208	 25.221153846153847	 2557	 2	 4.133155990678531	 52.3259	 1.0	 0.9681371100820028	 1.0	 0.7194245	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
111	 0.2056889	 0.1029291	 0.3960446	 3051	 2574	 2170	 881	 1483	 1091	 0.4232	 0.32038736	 0.61365366	 8.131581	 215	 24.49767441860465	 2078	 2	 4.3721162984537525	 52.3259	 1.0	 0.9694999362147132	 1.0	 0.67021275	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
112	 0.21617778	 0.1144265	 0.40466532	 3019	 2606	 2106	 913	 1547	 1059	 0.42124444	 0.31905285	 0.61054766	 8.081418	 194	 27.309278350515463	 1584	 2	 4.904953312628048	 52.3259	 1.0	 0.9622300304088396	 1.0	 0.7398374	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
113	 0.21066667	 0.097727895	 0.4198783	 3004	 2621	 2081	 923	 1572	 1049	 0.42133334	 0.31932658	 0.6102941	 8.150998	 201	 26.238805970149254	 1132	 2	 4.9600314838969295	 52.3259	 1.0	 0.9636586092004729	 1.0	 0.73134327	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
114	 0.1984	 0.096906655	 0.38640973	 3056	 2569	 2113	 943	 1540	 1029	 0.4230222	 0.31816316	 0.6172667	 8.1265745	 222	 23.707207207207208	 1960	 2	 4.2161237393413575	 52.3259	 1.0	 0.9650617867439717	 1.0	 0.7058824	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
115	 0.19928889	 0.096906655	 0.38894522	 3057	 2568	 2145	 912	 1508	 1060	 0.42293334	 0.31874487	 0.6159356	 8.306841	 203	 25.970443349753694	 1983	 2	 4.521528192341621	 52.3259	 1.0	 0.962485714792618	 1.0	 0.71428573	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
116	 0.21333334	 0.10019162	 0.42292088	 3051	 2574	 2125	 926	 1528	 1046	 0.42337778	 0.31840268	 0.61783725	 8.107737	 202	 25.92079207920792	 928	 2	 4.886743826441245	 52.3259	 1.0	 0.9669962427993812	 1.0	 0.7307692	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
117	 0.19768889	 0.098822884	 0.38083163	 3037	 2588	 2120	 917	 1533	 1055	 0.42133334	 0.31696552	 0.61466783	 8.290228	 220	 24.0	 2245	 2	 3.891222393512726	 52.3259	 1.0	 0.9710360914468765	 1.0	 0.6923077	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
118	 0.20266667	 0.10019162	 0.39249492	 3047	 2578	 2130	 917	 1523	 1055	 0.4215111	 0.31771833	 0.61378044	 8.272606	 214	 24.593457943925234	 1035	 2	 4.850988750702867	 52.3259	 1.0	 0.960468689136416	 1.0	 0.7058824	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
119	 0.20017777	 0.097454146	 0.39046654	 2997	 2628	 2112	 885	 1541	 1087	 0.42533332	 0.3227142	 0.6154285	 8.435927	 224	 23.397321428571427	 1637	 2	 4.41056253494961	 52.3259	 1.0	 0.961142784250634	 1.0	 0.73333335	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
120	 0.19324444	 0.096359156	 0.37271807	 3054	 2571	 2130	 924	 1523	 1048	 0.4232	 0.31963456	 0.61504817	 8.534037	 220	 23.927272727272726	 1667	 2	 4.468515168536793	 52.3259	 1.0	 0.9609315571459857	 1.0	 0.72527474	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
121	 0.21262223	 0.10676157	 0.4087221	 3014	 2611	 2128	 886	 1525	 1086	 0.424	 0.32333013	 0.6104843	 8.379218	 199	 26.502512562814072	 1391	 2	 4.90609374956869	 52.3259	 1.0	 0.964285600425011	 1.0	 0.7265625	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
122	 0.19822222	 0.09526417	 0.38894522	 3045	 2580	 2128	 917	 1525	 1055	 0.42382222	 0.32131127	 0.613717	 8.288317	 205	 25.68780487804878	 2401	 2	 4.2965967155084375	 52.3259	 1.0	 0.9704111637138739	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
123	 0.21137778	 0.10101286	 0.4158215	 3042	 2583	 2131	 911	 1522	 1061	 0.42222223	 0.32110593	 0.6095335	 8.441863	 215	 24.553488372093025	 1258	 2	 4.615037615354671	 52.3259	 1.0	 0.9624140686767045	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
124	 0.22382222	 0.108951546	 0.43661258	 2993	 2632	 2115	 878	 1538	 1094	 0.42177778	 0.31833425	 0.6134001	 8.610383	 195	 27.01025641025641	 617	 2	 5.197683629622826	 47.010635	 1.0	 0.960159677419907	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
125	 0.20373334	 0.097454146	 0.4006085	 3049	 2576	 2157	 892	 1496	 1080	 0.42257777	 0.31847113	 0.6154285	 8.526884	 217	 24.29953917050691	 1562	 2	 4.6121412911173385	 52.3259	 1.0	 0.9629290867511029	 1.0	 0.6792453	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
126	 0.19502223	 0.09471667	 0.38083163	 3092	 2533	 2181	 911	 1472	 1061	 0.4223111	 0.31850535	 0.6146045	 8.383519	 201	 26.01492537313433	 2145	 2	 4.485671929459073	 52.3259	 1.0	 0.9609326646102602	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
127	 0.20746666	 0.10347659	 0.40010142	 3093	 2532	 2213	 880	 1440	 1092	 0.4231111	 0.3201478	 0.6138438	 8.139407	 207	 25.497584541062803	 2134	 2	 4.455025649876986	 52.3259	 1.0	 0.9656188758675027	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
128	 0.19182222	 0.098822884	 0.36409736	 3056	 2569	 2192	 864	 1461	 1108	 0.4214222	 0.31634957	 0.6160624	 7.9256206	 218	 24.178899082568808	 2191	 2	 4.264256763895717	 52.3259	 1.0	 0.9613455216818994	 1.0	 0.7234042	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
129	 0.20675555	 0.10320285	 0.39858013	 3049	 2576	 2175	 874	 1478	 1098	 0.4216	 0.31778675	 0.6139072	 7.731092	 201	 26.258706467661693	 2418	 2	 4.288671591981727	 52.3259	 1.0	 0.9653054366064309	 1.0	 0.66101694	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
130	 0.19431111	 0.09115795	 0.38539553	 3050	 2575	 2148	 902	 1505	 1070	 0.42133334	 0.3195319	 0.60991377	 7.639558	 216	 24.40740740740741	 844	 2	 4.904834159546429	 52.3259	 1.0	 0.9629543020769402	 1.0	 0.625	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
131	 0.21244444	 0.10347659	 0.4143002	 3057	 2568	 2152	 905	 1501	 1067	 0.42133334	 0.31915548	 0.6106111	 7.8100057	 226	 23.13716814159292	 1620	 2	 4.443993067319414	 52.3259	 1.0	 0.9641110324754124	 1.0	 0.6981132	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
132	 0.20017777	 0.098822884	 0.38793105	 3037	 2588	 2159	 878	 1494	 1094	 0.42648888	 0.3217561	 0.6204995	 8.025339	 230	 22.817391304347826	 1646	 2	 4.510343318918477	 52.3259	 1.0	 0.9613009406172711	 1.0	 0.65384614	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
133	 0.19128889	 0.09608541	 0.36764705	 3025	 2600	 2152	 873	 1501	 1099	 0.42604443	 0.32387763	 0.6153017	 8.081396	 215	 24.446511627906975	 1166	 2	 4.967356555960899	 52.3259	 1.0	 0.9642119135967521	 1.0	 0.6333333	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
134	 0.21244444	 0.1086778	 0.40466532	 3058	 2567	 2169	 889	 1484	 1083	 0.424	 0.32038736	 0.6159356	 8.274511	 235	 22.259574468085106	 1103	 2	 4.684959113344233	 52.3259	 1.0	 0.9607867971379707	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
135	 0.2096	 0.09909663	 0.4143002	 3085	 2540	 2177	 908	 1476	 1064	 0.42417777	 0.31966877	 0.61777383	 8.239461	 234	 22.405982905982906	 1823	 2	 4.197662635746165	 52.3259	 1.0	 0.9717578994922149	 1.0	 0.7176471	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
136	 0.19644445	 0.09362168	 0.38691685	 3068	 2557	 2183	 885	 1470	 1087	 0.42346665	 0.3184369	 0.6180274	 8.417835	 222	 23.594594594594593	 2296	 2	 3.9289074314607157	 52.3259	 1.0	 0.9691640122516735	 1.0	 0.7058824	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
137	 0.21386667	 0.110594034	 0.4051724	 3111	 2514	 2217	 894	 1436	 1078	 0.42133334	 0.3217561	 0.6057936	 8.099828	 228	 23.07894736842105	 1802	 2	 4.376790929258916	 52.3259	 1.0	 0.9589531609886571	 1.0	 0.74418604	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
138	 0.20764445	 0.10375034	 0.40010142	 3065	 2560	 2196	 869	 1457	 1103	 0.4208889	 0.31836846	 0.6108012	 7.956396	 233	 22.523605150214593	 1670	 2	 4.196363943329185	 52.3259	 1.0	 0.9682874899565406	 1.0	 0.7368421	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
139	 0.21031111	 0.10539283	 0.40466532	 3056	 2569	 2167	 889	 1486	 1083	 0.4200889	 0.31539145	 0.614034	 7.843879	 225	 23.435555555555556	 877	 2	 4.5764628304375545	 52.3259	 1.0	 0.9616863184505039	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
140	 0.19502223	 0.08896797	 0.39148074	 3055	 2570	 2172	 883	 1481	 1089	 0.42115554	 0.31658912	 0.61485803	 7.809128	 204	 25.901960784313726	 1243	 2	 4.912956623470082	 52.3259	 1.0	 0.9561580255919812	 1.0	 0.6875	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
141	 0.20391111	 0.10429784	 0.38843814	 3028	 2597	 2157	 871	 1496	 1101	 0.4185778	 0.31593895	 0.60870945	 7.734269	 190	 27.821052631578947	 2070	 2	 4.6065989287276015	 52.3259	 1.0	 0.9612572183734492	 1.0	 0.7253521	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
142	 0.20088889	 0.096632905	 0.39401624	 3032	 2593	 2154	 878	 1499	 1094	 0.4232	 0.32072952	 0.61301976	 7.751457	 216	 24.27314814814815	 2154	 2	 4.256470976052461	 52.3259	 1.0	 0.960257725307235	 1.0	 0.6666667	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
143	 0.19804445	 0.08978921	 0.39858013	 2998	 2627	 2130	 868	 1523	 1104	 0.42204446	 0.3188133	 0.6132733	 7.5691276	 220	 23.936363636363637	 1554	 2	 4.470812837102196	 52.3259	 1.0	 0.9618040802803907	 1.0	 0.6458333	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
144	 0.20764445	 0.09280044	 0.4203854	 3018	 2607	 2123	 895	 1530	 1077	 0.4201778	 0.31515193	 0.61473125	 7.490736	 215	 24.42325581395349	 1830	 2	 4.2895660095436625	 52.3259	 1.0	 0.9580212274263071	 1.0	 0.72727275	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
145	 0.2032	 0.09115795	 0.4107505	 2975	 2650	 2086	 889	 1567	 1083	 0.42195556	 0.31768408	 0.6151116	 7.5648236	 233	 22.50214592274678	 1612	 2	 4.387495435358629	 52.3259	 1.0	 0.9596049077009439	 1.0	 0.6875	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
146	 0.20604445	 0.10429784	 0.39452332	 3050	 2575	 2117	 933	 1536	 1039	 0.41902223	 0.3132699	 0.6149214	 7.6453724	 221	 23.624434389140273	 2229	 2	 3.8448806440128998	 52.3259	 1.0	 0.9658442465967723	 1.0	 0.7411765	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
147	 0.1952	 0.09061046	 0.38894522	 3038	 2587	 2126	 912	 1527	 1060	 0.42444444	 0.31778675	 0.6220208	 7.7032804	 229	 22.676855895196507	 2039	 2	 4.020517651691187	 52.3259	 1.0	 0.9649278511126489	 1.0	 0.7083333	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
148	 0.1991111	 0.10402409	 0.37525356	 3004	 2621	 2120	 884	 1533	 1088	 0.42186666	 0.31812894	 0.614034	 7.906257	 208	 25.177884615384617	 1659	 2	 4.364921755515612	 52.3259	 1.0	 0.9611281259701803	 1.0	 0.71428573	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
149	 0.20533334	 0.098822884	 0.40263692	 3009	 2616	 2105	 904	 1548	 1068	 0.42213333	 0.31672597	 0.6173935	 8.065032	 212	 24.735849056603772	 2011	 2	 4.173955532739747	 52.3259	 1.0	 0.9653558247494247	 1.0	 0.68292683	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
150	 0.20426667	 0.09307419	 0.41024342	 3010	 2615	 2093	 917	 1560	 1055	 0.42293334	 0.3178894	 0.6175203	 7.957679	 230	 22.860869565217392	 1945	 2	 4.359530676966128	 52.3259	 1.0	 0.9637456912061443	 1.0	 0.6585366	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
151	 0.2	 0.10265535	 0.38032454	 3035	 2590	 2108	 927	 1545	 1045	 0.4201778	 0.3130304	 0.6186613	 7.8292875	 208	 25.110576923076923	 1311	 2	 4.596511711867956	 52.3259	 1.0	 0.9640179838125522	 1.0	 0.7096774	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
152	 0.19235556	 0.084861755	 0.39148074	 3039	 2586	 2114	 925	 1539	 1047	 0.4223111	 0.31628114	 0.61872464	 7.8059764	 222	 23.63063063063063	 1546	 2	 4.044896754058632	 52.3259	 1.0	 0.9704216656921146	 1.0	 0.7058824	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
153	 0.19075556	 0.09170545	 0.37423936	 3030	 2595	 2121	 909	 1532	 1063	 0.42284444	 0.3186422	 0.6158722	 8.014093	 221	 23.84162895927602	 1015	 2	 4.541383974692401	 52.3259	 1.0	 0.9691998238477232	 1.0	 0.74732333	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
154	 0.20088889	 0.095811665	 0.39553753	 3026	 2599	 2111	 915	 1542	 1057	 0.42195556	 0.31764987	 0.61517495	 8.109764	 212	 24.754716981132077	 1631	 2	 4.365183454077199	 52.3259	 1.0	 0.9663850965927232	 1.0	 0.6885246	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
155	 0.19982222	 0.10073912	 0.38336715	 3048	 2577	 2129	 919	 1524	 1053	 0.42062223	 0.31532302	 0.61568207	 7.9967966	 192	 27.364583333333332	 2347	 2	 4.467618929843108	 52.3259	 1.0	 0.9683727674807111	 1.0	 0.6545454	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
156	 0.19164445	 0.08677799	 0.38590264	 3072	 2553	 2144	 928	 1509	 1044	 0.42382222	 0.31754723	 0.62068963	 7.7527256	 220	 23.85	 1182	 2	 4.193246300112118	 52.3259	 1.0	 0.9669876204295592	 1.0	 0.7	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
157	 0.20266667	 0.09471667	 0.40263692	 3068	 2557	 2166	 902	 1487	 1070	 0.42213333	 0.31949767	 0.61225915	 7.972518	 217	 24.29032258064516	 2312	 2	 4.197712208818181	 52.3259	 1.0	 0.9676031143434586	 1.0	 0.7058824	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
158	 0.20106667	 0.09334794	 0.4006085	 3055	 2570	 2165	 890	 1488	 1082	 0.42702222	 0.32356966	 0.6186613	 8.022629	 240	 21.9	 2178	 2	 3.9507699623703956	 52.3259	 1.0	 0.9682954805592696	 1.0	 0.73333335	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
159	 0.19982222	 0.10457159	 0.37626776	 3051	 2574	 2157	 894	 1496	 1078	 0.42391112	 0.32059267	 0.6153017	 7.844144	 238	 22.15546218487395	 2184	 2	 3.9507804603135885	 52.3259	 1.0	 0.962337543233102	 1.0	 0.6451613	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
160	 0.20284444	 0.109499045	 0.37576064	 2988	 2637	 2113	 875	 1540	 1097	 0.4208	 0.31764987	 0.6118788	 7.6133337	 229	 23.048034934497817	 1346	 2	 4.394948606928363	 52.3259	 1.0	 0.9633199541329296	 1.0	 0.7234042	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
161	 0.20284444	 0.099917874	 0.39350912	 3021	 2604	 2118	 903	 1535	 1069	 0.42026666	 0.31662333	 0.61225915	 7.8441296	 220	 23.98181818181818	 1504	 2	 4.122789093039253	 52.3259	 1.0	 0.9674035971814936	 1.0	 0.69491524	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
162	 0.19928889	 0.09937038	 0.38438132	 3030	 2595	 2115	 915	 1538	 1057	 0.42062223	 0.31823158	 0.6102941	 7.7233872	 223	 23.54708520179372	 2162	 2	 4.284199919935833	 52.3259	 1.0	 0.9565596690092386	 1.0	 0.6785714	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
163	 0.21297778	 0.09909663	 0.4239351	 3056	 2569	 2149	 907	 1504	 1065	 0.4224	 0.31847113	 0.6149214	 7.689811	 220	 23.886363636363637	 2230	 2	 4.280108559131622	 52.3259	 1.0	 0.9676877290010453	 1.0	 0.7457627	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
164	 0.20444444	 0.109225295	 0.38083163	 3016	 2609	 2146	 870	 1507	 1102	 0.41813335	 0.31696552	 0.60554004	 7.819623	 222	 23.693693693693692	 2122	 2	 4.250593468412623	 52.3259	 1.0	 0.9641616714967264	 1.0	 0.625	 0.45	 0.35	 2.0	 1000.0	 0	 0.0	 75
