StepCounter	 Dynamics	 ConfDynamics	 NConDynamics	  Zeros	  Ones	 ConfZeros	 NConfZeros	 ConfOnes	 NConfOnes	 Stress	 ConfStress	 NConStress	 frameRate	 NofClusters	 MnClustersSize	 MaxClustersSize	 MinClustersSize	 MnClustersDiam	 MaxClustersDiam	 MinClustersDiam	 MnClustersBRat	 MaxClustersBRat	 MinClustersBRat	 RatioA	 RatioB	 Noise	 MaxStrengh	 Distribution	 Bias	 N
83	 0.016533334	 0.009126467	 0.171875	 4297	 1328	 4237	 60	 1132	 196	 0.11928889	 0.08656175	 0.80566406	 8.591045	 18	 304.94444444444446	 4281	 2	 12.254609359635246	 52.3259	 1.0	 0.7504617240693834	 1.0	 0.21957487	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
84	 0.014222222	 0.007822686	 0.1484375	 4309	 1316	 4245	 64	 1124	 192	 0.11911111	 0.08635221	 0.80615234	 8.722397	 18	 304.8333333333333	 4293	 2	 12.03996847073237	 52.3259	 1.0	 0.7539644928442107	 1.0	 0.21919404	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
85	 0.015822222	 0.00800894	 0.1796875	 4306	 1319	 4246	 60	 1123	 196	 0.11875556	 0.086072825	 0.8041992	 8.564679	 17	 322.88235294117646	 4291	 2	 12.426080128725838	 52.3259	 1.0	 0.7560919128796634	 1.0	 0.21836402	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
86	 0.014755555	 0.0067051593	 0.18359375	 4311	 1314	 4250	 61	 1119	 195	 0.1192	 0.086212516	 0.81103516	 8.695417	 17	 322.88235294117646	 4297	 2	 12.45300549619338	 52.3259	 1.0	 0.7601325441809261	 1.0	 0.2201536	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
87	 0.015111111	 0.008567704	 0.15234375	 4314	 1311	 4252	 62	 1117	 194	 0.11902222	 0.08588657	 0.81396484	 8.642563	 16	 342.9375	 4299	 2	 13.254156790673733	 52.3259	 1.0	 0.7437185971066356	 1.0	 0.21935333	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
88	 0.019733334	 0.012479046	 0.171875	 4313	 1312	 4245	 68	 1124	 188	 0.11822222	 0.08530453	 0.80859375	 8.528944	 17	 322.7647058823529	 4297	 2	 12.661048096768996	 52.3259	 1.0	 0.7354100171257468	 1.0	 0.21759367	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
89	 0.014577778	 0.008195194	 0.1484375	 4311	 1314	 4253	 58	 1116	 198	 0.11813334	 0.08523468	 0.80810547	 8.46344	 17	 322.70588235294116	 4294	 2	 12.498768091201782	 52.3259	 1.0	 0.7355507787536172	 1.0	 0.21681416	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
90	 0.018311111	 0.011734028	 0.15625	 4316	 1309	 4264	 52	 1105	 204	 0.11733333	 0.08446638	 0.8066406	 8.352661	 17	 322.88235294117646	 4302	 2	 12.51258256856133	 52.3259	 1.0	 0.7345860959852443	 1.0	 0.21687587	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
91	 0.016355556	 0.009126467	 0.16796875	 4322	 1303	 4271	 51	 1098	 205	 0.11804444	 0.085071705	 0.8095703	 8.5056925	 17	 322.7647058823529	 4309	 2	 12.619844787261066	 52.3259	 1.0	 0.746905951815493	 1.0	 0.21838014	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
92	 0.017244445	 0.009126467	 0.1875	 4333	 1292	 4276	 57	 1093	 199	 0.117866665	 0.084885456	 0.8095703	 8.350807	 17	 322.7647058823529	 4318	 2	 12.557843138189877	 52.3259	 1.0	 0.7565417070599163	 1.0	 0.21653543	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
93	 0.016177777	 0.008381449	 0.1796875	 4340	 1285	 4279	 61	 1090	 195	 0.11733333	 0.084280126	 0.8105469	 8.501799	 17	 322.70588235294116	 4326	 2	 12.589636732550229	 52.3259	 1.0	 0.7493098185342901	 1.0	 0.216135	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
94	 0.019022223	 0.00968523	 0.21484375	 4335	 1290	 4283	 52	 1086	 204	 0.1176	 0.084675916	 0.80810547	 8.272123	 17	 322.8235294117647	 4320	 2	 12.593660361626569	 52.3259	 1.0	 0.7517033526126076	 1.0	 0.21527778	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
95	 0.016	 0.008940212	 0.1640625	 4341	 1284	 4283	 58	 1086	 198	 0.11715555	 0.084187	 0.80859375	 8.151678	 17	 322.7647058823529	 4326	 2	 12.60867147585925	 52.3259	 1.0	 0.7545263013418984	 1.0	 0.21451688	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
96	 0.018311111	 0.008940212	 0.21484375	 4336	 1289	 4279	 57	 1090	 199	 0.116444446	 0.083604954	 0.8051758	 8.337461	 17	 322.5882352941176	 4320	 2	 12.468615300515118	 52.3259	 1.0	 0.7510286999099395	 1.0	 0.21412037	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
97	 0.015466667	 0.008940212	 0.15234375	 4337	 1288	 4287	 50	 1082	 206	 0.11635555	 0.08362824	 0.8027344	 8.215445	 17	 322.6470588235294	 4321	 2	 12.459210634231567	 52.3259	 1.0	 0.7526205734295004	 1.0	 0.21453367	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
98	 0.014933334	 0.006518905	 0.19140625	 4341	 1284	 4290	 51	 1079	 205	 0.1176	 0.08430341	 0.81591797	 8.383186	 17	 322.6470588235294	 4325	 2	 12.460606729283052	 52.3259	 1.0	 0.7520779388792375	 1.0	 0.21549132	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
99	 0.0176	 0.01136152	 0.1484375	 4338	 1287	 4285	 53	 1084	 203	 0.11653333	 0.084000744	 0.7988281	 8.536967	 17	 322.70588235294116	 4323	 2	 12.456270140760084	 52.3259	 1.0	 0.7512373529812869	 1.0	 0.21559103	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
100	 0.019022223	 0.008381449	 0.2421875	 4345	 1280	 4292	 53	 1077	 203	 0.116444446	 0.08383777	 0.80029297	 8.516185	 17	 322.52941176470586	 4330	 2	 12.340477740063386	 52.3259	 1.0	 0.7506222216521993	 1.0	 0.21454966	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
101	 0.018844444	 0.009871485	 0.20703125	 4341	 1284	 4287	 54	 1082	 202	 0.116177775	 0.08348855	 0.8017578	 8.666651	 17	 322.6470588235294	 4326	 2	 12.434602555106668	 52.3259	 1.0	 0.741226010462817	 1.0	 0.21359223	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
102	 0.015822222	 0.007822686	 0.18359375	 4354	 1271	 4299	 55	 1070	 201	 0.11688889	 0.08376793	 0.81152344	 8.463752	 17	 322.6470588235294	 4338	 2	 12.436963936861824	 52.3259	 1.0	 0.7483443854486241	 1.0	 0.21346243	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
103	 0.0152888885	 0.009871485	 0.12890625	 4346	 1279	 4292	 54	 1077	 202	 0.1168	 0.08390762	 0.8066406	 8.38879	 17	 322.5882352941176	 4328	 2	 12.416071961907779	 52.3259	 1.0	 0.7442555927178439	 1.0	 0.2146488	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
104	 0.018666666	 0.00968523	 0.20703125	 4349	 1276	 4298	 51	 1071	 205	 0.11715555	 0.08411715	 0.8100586	 8.54202	 18	 304.77777777777777	 4333	 2	 11.846466024716696	 52.3259	 1.0	 0.7380225012699763	 1.0	 0.21555504	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
105	 0.018311111	 0.009312721	 0.20703125	 4352	 1273	 4292	 60	 1077	 196	 0.11697778	 0.08395418	 0.8095703	 8.358211	 18	 304.72222222222223	 4337	 2	 11.806894845432705	 52.3259	 1.0	 0.7396058407094743	 1.0	 0.2165091	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
106	 0.020266667	 0.010802757	 0.21875	 4340	 1285	 4286	 54	 1083	 202	 0.11706667	 0.084349975	 0.80322266	 8.378009	 17	 322.70588235294116	 4325	 2	 12.534866788808037	 52.3259	 1.0	 0.7507877910838407	 1.0	 0.21549132	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
107	 0.020444445	 0.012851555	 0.1796875	 4353	 1272	 4293	 60	 1076	 196	 0.11715555	 0.08437325	 0.8046875	 8.535112	 18	 304.6666666666667	 4336	 2	 12.001358409722647	 52.3259	 1.0	 0.7414095492826568	 1.0	 0.2144834	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
108	 0.015822222	 0.008753958	 0.1640625	 4356	 1269	 4294	 62	 1075	 194	 0.116177775	 0.0831626	 0.80859375	 8.576838	 17	 322.52941176470586	 4340	 2	 12.347791215952705	 52.3259	 1.0	 0.755138099193573	 1.0	 0.21290323	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
109	 0.019555556	 0.00968523	 0.2265625	 4350	 1275	 4296	 54	 1073	 202	 0.11573333	 0.08306947	 0.80078125	 8.719639	 17	 322.70588235294116	 4335	 2	 12.415768693475162	 52.3259	 1.0	 0.7548258786692339	 1.0	 0.21245675	 0.45	 0.05	 2.0	 1000.0	 0	 7.0	 75
